participant_id,minutes_spent_sleeping,sex
20180212170629,570,Female
20180212170634,585,Female
20180212170649,420,Female
20180212170691,450,Female
20180212170767,501,Female
20180212170786,405,Female
20180212170787,510,Female
20180212170808,625,Female
20180212170876,705,Female
20180212170905,450,Female
20180212170916,733,Female
20180212170947,540,Female
20180212170949,480,Female
20180212171046,600,Female
20180212171050,710,Female
20180212171075,420,Female
20180212171113,600,Female
20180212171115,390,Female
20180212171124,460,Female
20180212171152,600,Female
20180212171174,630,Female
20180212171177,510,Female
20180212171260,445,Female
20180212171263,525,Female
20180212171295,840,Female
20180212171326,525,Female
20180212171346,415,Female
20180212171355,480,Female
20180212171366,570,Female
20180212171379,655,Female
20180212171386,570,Female
20180212171429,420,Female
20180212171451,410,Female
20180212171455,480,Female
20180212171469,735,Female
20180212171523,523,Female
20180212171532,480,Female
20180212171536,450,Female
20180212171540,570,Female
20180212171544,385,Female
20180212171560,460,Female
20180212171585,570,Female
20180212171618,490,Female
20180212171640,570,Female
20180212171655,300,Female
20180212171679,630,Female
20180212171684,599,Female
20180212171760,480,Female
20180212171785,420,Female
20180212171790,405,Female
20180212171804,490,Female
20180212171813,564,Female
20180212171824,480,Female
20180212171841,570,Female
20180212171875,315,Female
20180212171883,480,Female
20180212171906,720,Female
20180212171953,888,Female
20180212171955,990,Female
20180212172029,675,Female
20180212172044,600,Female
20180212172049,465,Female
20180212172126,480,Female
20180212172134,185,Female
20180212172145,660,Female
20180212172197,595,Female
20180212172207,525,Female
20180212172215,405,Female
20180212172235,590,Female
20180212172288,390,Female
20180212172292,570,Female
20180212172403,390,Female
20180212172442,550,Female
20180212172517,570,Female
20180212172528,895,Female
20180301180023,585,Female
20180301180518,660,Female
20180301180545,630,Female
20180301180575,420,Female
20180301180582,330,Female
20180301180584,305,Female
20180301180624,720,Female
20180301180638,450,Female
20180301180671,340,Female
20180301180787,300,Female
20180301180826,515,Female
20180301180923,445,Female
20180301180925,570,Female
20180301180934,430,Female
20180301180948,720,Female
20180301180984,640,Female
20180301181028,510,Female
20180301181076,585,Female
20180301181077,500,Female
20180301181163,649,Female
20180301181181,590,Female
20180301181183,210,Female
20180301181220,450,Female
20180301181231,585,Female
20180301181253,420,Female
20180301181308,570,Female
20180301181321,615,Female
20180301181347,535,Female
20180301181415,930,Female
20180301181418,570,Female
20180301181428,690,Female
20180301181486,300,Female
20180301181500,446,Female
20180301181539,347,Female
20180301181559,620,Female
20180301181591,460,Female
20180301181606,745,Female
20180301181614,450,Female
20180301181668,570,Female
20180301181684,480,Female
20180301181688,480,Female
20180301181711,620,Female
20180301181723,540,Female
20180301181730,150,Female
20180301181754,615,Female
20180301181762,635,Female
20180301181779,360,Female
20180301181812,540,Female
20180301181932,693,Female
20180301181953,300,Female
20180301181972,450,Female
20180301182054,596,Female
20180301182094,420,Female
20180301182126,570,Female
20180301182158,525,Female
20180301182202,530,Female
20180301182241,605,Female
20180301182247,360,Female
20180301182266,690,Female
20180301182332,465,Female
20180301182345,690,Female
20180301182346,510,Female
20180301182365,480,Female
20180301182523,540,Female
20180302180009,615,Female
20180302180022,540,Female
20180302180023,690,Female
20180302180025,655,Female
20180302180026,660,Female
20180302180030,480,Female
20180302180033,548,Female
20180302180048,357,Female
20180302180052,720,Female
20180302180055,475,Female
20180302180063,600,Female
20180302180064,450,Female
20180302180074,390,Female
20180302180095,480,Female
20180302180099,250,Female
20180302180101,770,Female
20180302180103,435,Female
20180302180115,525,Female
20180302180140,550,Female
20180302180142,555,Female
20180302180156,505,Female
20180302180158,450,Female
20180302180172,465,Female
20180302180179,493,Female
20180302180502,525,Female
20180302180512,0,Female
20180302180529,417,Female
20180302180559,730,Female
20180302180560,475,Female
20180302180563,450,Female
20180302180575,465,Female
20180302180588,630,Female
20180302180591,570,Female
20180302180594,530,Female
20180302180599,600,Female
20180302180608,545,Female
20180302180615,680,Female
20180302180622,510,Female
20180302180626,570,Female
20180302180635,390,Female
20180302180636,630,Female
20180302180639,645,Female
20180302180649,620,Female
20180302180659,600,Female
20180302180661,473,Female
20180302180670,450,Female
20180302180673,465,Female
20180302180675,555,Female
20180302180676,630,Female
20180302180677,720,Female
20180302180680,360,Female
20180302180684,589,Female
20180302180686,570,Female
20180302180696,510,Female
20180302180700,540,Female
20180302180701,720,Female
20180302180711,545,Female
20180302180728,405,Female
20180302180739,360,Female
20180302180746,660,Female
20180302180749,660,Female
20180302180753,525,Female
20180302180754,805,Female
20180302180770,827,Female
20180302180782,570,Female
20180302180785,435,Female
20180302180788,480,Female
20180302180795,570,Female
20180302180799,525,Female
20180302180801,350,Female
20180302180804,395,Female
20180302180810,525,Female
20180302180816,209,Female
20180302180821,570,Female
20180302180826,475,Female
20180302180830,345,Female
20180302180832,510,Female
20180302180836,620,Female
20180302180837,540,Female
20180302180856,460,Female
20180302180882,425,Female
20180302180883,405,Female
20180302180891,465,Female
20180302180894,480,Female
20180302180897,445,Female
20180302180899,645,Female
20180302180901,540,Female
20180302180908,240,Female
20180302180912,480,Female
20180302180917,510,Female
20180302180924,540,Female
20180302180926,360,Female
20180302180933,510,Female
20180302180935,420,Female
20180302180938,780,Female
20180302180956,540,Female
20180302180957,310,Female
20180302180958,524,Female
20180302180960,525,Female
20180302180997,540,Female
20180302181000,645,Female
20180302181025,788,Female
20180302181031,730,Female
20180302181035,420,Female
20180302181036,390,Female
20180302181037,570,Female
20180302181038,480,Female
20180302181039,410,Female
20180302181041,540,Female
20180302181057,450,Female
20180302181060,670,Female
20180302181066,375,Female
20180302181073,490,Female
20180302181087,530,Female
20180302181091,465,Female
20180302181093,540,Female
20180302181110,330,Female
20180302181117,554,Female
20180302181119,564,Female
20180302181124,555,Female
20180302181125,510,Female
20180302181126,710,Female
20180302181128,600,Female
20180302181132,600,Female
20180302181138,500,Female
20180302181139,415,Female
20180302181156,431,Female
20180302181162,480,Female
20180302181164,540,Female
20180302181168,505,Female
20180302181171,540,Female
20180302181173,600,Female
20180302181185,430,Female
20180302181192,720,Female
20180302181197,540,Female
20180302181199,405,Female
20180302181201,675,Female
20180302181205,540,Female
20180302181208,450,Female
20180302181210,60,Female
20180302181215,579,Female
20180302181217,540,Female
20180302181223,955,Female
20180302181230,660,Female
20180302181232,630,Female
20180302181236,460,Female
20180302181238,630,Female
20180302181247,750,Female
20180302181261,550,Female
20180302181267,360,Female
20180302181288,720,Female
20180302181299,500,Female
20180302181306,720,Female
20180302181309,480,Female
20180302181322,700,Female
20180302181345,534,Female
20180302181348,480,Female
20180302181360,460,Female
20180302181362,630,Female
20180302181363,450,Female
20180302181392,615,Female
20180302181396,510,Female
20180302181413,540,Female
20180302181416,525,Female
20180302181428,855,Female
20180302181429,632,Female
20180302181434,480,Female
20180302181441,770,Female
20180302181443,0,Female
20180302181447,487,Female
20180302181458,420,Female
20180302181460,565,Female
20180302181467,870,Female
20180302181468,690,Female
20180302181473,575,Female
20180302181475,405,Female
20180302181476,455,Female
20180302181479,450,Female
20180302181483,480,Female
20180302181485,510,Female
20180302181488,500,Female
20180302181489,590,Female
20180302181492,455,Female
20180302181493,255,Female
20180302181495,390,Female
20180302181509,450,Female
20180302181518,690,Female
20180302181538,600,Female
20180302181553,510,Female
20180302181566,605,Female
20180302181568,600,Female
20180302181570,550,Female
20180302181572,535,Female
20180302181582,540,Female
20180302181588,510,Female
20180302181589,360,Female
20180302181599,540,Female
20180302181602,770,Female
20180302181608,459,Female
20180302181609,630,Female
20180302181625,570,Female
20180302181628,665,Female
20180302181633,490,Female
20180302181640,810,Female
20180302181641,570,Female
20180302181644,225,Female
20180302181648,390,Female
20180302181656,510,Female
20180302181659,500,Female
20180302181664,870,Female
20180302181667,315,Female
20180302181672,283,Female
20180302181674,720,Female
20180302181677,530,Female
20180302181678,660,Female
20180302181681,535,Female
20180302181690,420,Female
20180302181694,530,Female
20180302181695,540,Female
20180302181698,450,Female
20180302181708,595,Female
20180302181722,300,Female
20180302181723,615,Female
20180302181728,420,Female
20180302181738,525,Female
20180302181750,420,Female
20180302181757,475,Female
20180302181759,445,Female
20180302181780,150,Female
20180302181794,480,Female
20180302181801,400,Female
20180302181803,450,Female
20180302181806,585,Female
20180302181813,485,Female
20180302181826,559,Female
20180302181831,735,Female
20180302181832,490,Female
20180302181835,270,Female
20180302181839,600,Female
20180302181842,525,Female
20180302181847,510,Female
20180302181856,605,Female
20180302181880,300,Female
20180302181902,400,Female
20180302181907,660,Female
20180302181909,660,Female
20180302181910,730,Female
20180302181918,490,Female
20180302181934,570,Female
20180302181937,490,Female
20180302181938,430,Female
20180302181967,490,Female
20180302181972,292,Female
20180302181973,685,Female
20180302181981,465,Female
20180302181992,330,Female
20180302182005,480,Female
20180302182008,365,Female
20180302182012,450,Female
20180302182016,600,Female
20180302182020,615,Female
20180302182024,615,Female
20180302182025,480,Female
20180302182038,467,Female
20180302182046,480,Female
20180302182063,445,Female
20180302182067,540,Female
20180302182076,600,Female
20180302182093,555,Female
20180302182113,540,Female
20180302182114,480,Female
20180302182119,600,Female
20180302182150,560,Female
20180302182163,710,Female
20180302182168,640,Female
20180302182174,630,Female
20180302182175,690,Female
20180302182179,485,Female
20180302182196,450,Female
20180302182213,460,Female
20180302182217,360,Female
20180302182231,435,Female
20180302182236,560,Female
20180302182244,420,Female
20180302182247,740,Female
20180302182253,465,Female
20180302182254,490,Female
20180302182280,210,Female
20180302182281,495,Female
20180302182286,540,Female
20180302182294,570,Female
20180302182300,220,Female
20180302182303,550,Female
20180302182314,645,Female
20180302182326,540,Female
20180302182345,670,Female
20180302182348,750,Female
20180302182366,600,Female
20180302182367,540,Female
20180302182370,455,Female
20180302182375,390,Female
20180302182388,795,Female
20180302182396,540,Female
20180302182397,535,Female
20180302182412,483,Female
20180302182418,480,Female
20180302182425,750,Female
20180302182436,390,Female
20180302182488,510,Female
20180302182498,452,Female
20180303180036,300,Female
20180303180679,405,Female
20180303180795,617,Female
20180303180827,510,Female
20180303180857,540,Female
20180303180860,450,Female
20180303180883,440,Female
20180303180995,600,Female
20180303181000,690,Female
20180303181032,1275,Female
20180303181108,555,Female
20180303181145,360,Female
20180303181174,560,Female
20180303181227,510,Female
20180303181246,465,Female
20180303181335,740,Female
20180303181391,555,Female
20180303181442,625,Female
20180303181549,779,Female
20180303181571,600,Female
20180303181579,570,Female
20180303181610,417,Female
20180303181665,480,Female
20180303181673,330,Female
20180303181697,300,Female
20180303181815,540,Female
20180303181832,510,Female
20180303181875,485,Female
20180303181908,586,Female
20180303181960,750,Female
20180303182013,580,Female
20180303182017,540,Female
20180303182096,360,Female
20180303182175,510,Female
20180303182205,340,Female
20180303182243,399,Female
20180303182431,675,Female
20180303182438,390,Female
20180303182461,535,Female
20180303182490,460,Female
20180303182499,810,Female
20180303182515,570,Female
20180312170672,450,Female
20180312170754,540,Female
20180312170955,700,Female
20180312171489,490,Female
20180312171966,868,Female
20180312172099,515,Female
20180401180680,450,Female
20180401180983,696,Female
20180401181120,570,Female
20180402180008,540,Female
20180402180010,594,Female
20180402180043,750,Female
20180402180047,480,Female
20180402180077,540,Female
20180402180113,840,Female
20180402180124,555,Female
20180402180516,600,Female
20180402180603,405,Female
20180402180647,360,Female
20180402180672,570,Female
20180402180690,540,Female
20180402180734,610,Female
20180402180743,600,Female
20180402180758,450,Female
20180402180764,395,Female
20180402180766,465,Female
20180402180777,675,Female
20180402180820,686,Female
20180402180828,701,Female
20180402180879,450,Female
20180402180915,510,Female
20180402180923,600,Female
20180402180967,420,Female
20180402180982,540,Female
20180402181029,605,Female
20180402181058,491,Female
20180402181074,510,Female
20180402181075,550,Female
20180402181104,750,Female
20180402181105,760,Female
20180402181141,720,Female
20180402181158,640,Female
20180402181160,718,Female
20180402181167,855,Female
20180402181186,660,Female
20180402181203,720,Female
20180402181218,410,Female
20180402181242,505,Female
20180402181249,518,Female
20180402181301,550,Female
20180402181325,495,Female
20180402181339,810,Female
20180402181356,450,Female
20180402181423,510,Female
20180402181461,570,Female
20180402181472,468,Female
20180402181491,405,Female
20180402181524,535,Female
20180402181529,370,Female
20180402181591,445,Female
20180402181615,450,Female
20180402181655,485,Female
20180402181684,480,Female
20180402181688,600,Female
20180402181693,385,Female
20180402181706,540,Female
20180402181719,470,Female
20180402181720,330,Female
20180402181749,520,Female
20180402181755,555,Female
20180402181767,570,Female
20180402181776,470,Female
20180402181779,480,Female
20180402181783,345,Female
20180402181810,465,Female
20180402181819,715,Female
20180402181886,285,Female
20180402181911,570,Female
20180402181919,655,Female
20180402181929,585,Female
20180402181939,549,Female
20180402181958,435,Female
20180402181983,536,Female
20180402182071,605,Female
20180402182078,525,Female
20180402182088,475,Female
20180402182121,420,Female
20180402182139,480,Female
20180402182141,600,Female
20180402182154,675,Female
20180402182165,595,Female
20180402182200,600,Female
20180402182201,660,Female
20180402182210,846,Female
20180402182222,388,Female
20180402182238,462,Female
20180402182241,520,Female
20180402182245,280,Female
20180402182265,600,Female
20180402182327,805,Female
20180402182431,450,Female
20180402182455,635,Female
20180402182458,540,Female
20180402182472,630,Female
20180403180002,505,Female
20180403180023,621,Female
20180403180044,211,Female
20180403180054,540,Female
20180403180069,645,Female
20180403180075,548,Female
20180403180102,660,Female
20180403180105,456,Female
20180403180112,475,Female
20180403180126,390,Female
20180403180509,430,Female
20180403180512,450,Female
20180403180515,625,Female
20180403180523,530,Female
20180403180524,600,Female
20180403180538,330,Female
20180403180542,539,Female
20180403180552,510,Female
20180403180576,465,Female
20180403180577,675,Female
20180403180585,610,Female
20180403180586,660,Female
20180403180593,330,Female
20180403180594,495,Female
20180403180620,520,Female
20180403180624,554,Female
20180403180628,570,Female
20180403180642,480,Female
20180403180644,610,Female
20180403180648,475,Female
20180403180651,465,Female
20180403180659,650,Female
20180403180660,480,Female
20180403180691,185,Female
20180403180692,740,Female
20180403180696,270,Female
20180403180710,667,Female
20180403180720,660,Female
20180403180731,480,Female
20180403180736,809,Female
20180403180739,270,Female
20180403180747,550,Female
20180403180749,525,Female
20180403180765,515,Female
20180403180776,450,Female
20180403180797,475,Female
20180403180819,480,Female
20180403180823,665,Female
20180403180839,570,Female
20180403180843,545,Female
20180403180851,568,Female
20180403180858,465,Female
20180403180868,600,Female
20180403180878,660,Female
20180403180879,615,Female
20180403180891,390,Female
20180403180902,420,Female
20180403180908,540,Female
20180403180909,455,Female
20180403180911,300,Female
20180403180914,270,Female
20180403180916,449,Female
20180403180922,440,Female
20180403180925,590,Female
20180403180929,435,Female
20180403180935,300,Female
20180403180937,600,Female
20180403180942,759,Female
20180403180955,475,Female
20180403180956,540,Female
20180403180958,460,Female
20180403180963,550,Female
20180403180978,345,Female
20180403180983,605,Female
20180403180984,480,Female
20180403180987,537,Female
20180403180992,670,Female
20180403180996,476,Female
20180403181023,780,Female
20180403181039,586,Female
20180403181049,340,Female
20180403181050,465,Female
20180403181051,640,Female
20180403181055,480,Female
20180403181056,600,Female
20180403181065,760,Female
20180403181069,540,Female
20180403181071,630,Female
20180403181075,823,Female
20180403181079,300,Female
20180403181081,630,Female
20180403181083,420,Female
20180403181085,480,Female
20180403181096,510,Female
20180403181099,555,Female
20180403181110,630,Female
20180403181113,465,Female
20180403181132,640,Female
20180403181134,690,Female
20180403181138,475,Female
20180403181151,570,Female
20180403181154,540,Female
20180403181160,615,Female
20180403181161,790,Female
20180403181163,510,Female
20180403181173,660,Female
20180403181176,350,Female
20180403181179,660,Female
20180403181181,655,Female
20180403181182,780,Female
20180403181187,450,Female
20180403181188,420,Female
20180403181195,355,Female
20180403181197,405,Female
20180403181206,480,Female
20180403181209,660,Female
20180403181216,450,Female
20180403181217,235,Female
20180403181225,533,Female
20180403181250,525,Female
20180403181257,625,Female
20180403181260,540,Female
20180403181261,480,Female
20180403181266,390,Female
20180403181269,535,Female
20180403181286,570,Female
20180403181288,460,Female
20180403181293,690,Female
20180403181295,765,Female
20180403181306,869,Female
20180403181307,390,Female
20180403181312,505,Female
20180403181313,630,Female
20180403181318,750,Female
20180403181319,660,Female
20180403181329,420,Female
20180403181331,355,Female
20180403181332,675,Female
20180403181338,585,Female
20180403181340,510,Female
20180403181344,450,Female
20180403181349,350,Female
20180403181353,600,Female
20180403181362,240,Female
20180403181368,730,Female
20180403181381,725,Female
20180403181383,540,Female
20180403181398,810,Female
20180403181407,390,Female
20180403181417,480,Female
20180403181428,582,Female
20180403181431,545,Female
20180403181437,570,Female
20180403181439,580,Female
20180403181447,575,Female
20180403181457,525,Female
20180403181459,546,Female
20180403181462,445,Female
20180403181465,540,Female
20180403181479,540,Female
20180403181499,335,Female
20180403181517,570,Female
20180403181519,615,Female
20180403181525,600,Female
20180403181528,570,Female
20180403181545,520,Female
20180403181550,390,Female
20180403181554,324,Female
20180403181558,305,Female
20180403181561,510,Female
20180403181569,528,Female
20180403181591,565,Female
20180403181595,537,Female
20180403181606,435,Female
20180403181617,570,Female
20180403181632,380,Female
20180403181635,480,Female
20180403181639,425,Female
20180403181641,510,Female
20180403181658,390,Female
20180403181669,500,Female
20180403181675,180,Female
20180403181686,550,Female
20180403181687,530,Female
20180403181701,605,Female
20180403181711,830,Female
20180403181715,522,Female
20180403181719,360,Female
20180403181722,485,Female
20180403181726,600,Female
20180403181727,450,Female
20180403181743,510,Female
20180403181747,445,Female
20180403181748,450,Female
20180403181753,405,Female
20180403181755,480,Female
20180403181787,455,Female
20180403181790,793,Female
20180403181797,405,Female
20180403181808,690,Female
20180403181820,600,Female
20180403181826,420,Female
20180403181829,420,Female
20180403181834,423,Female
20180403181837,639,Female
20180403181845,435,Female
20180403181851,510,Female
20180403181853,380,Female
20180403181855,735,Female
20180403181856,473,Female
20180403181858,560,Female
20180403181865,390,Female
20180403181870,710,Female
20180403181874,700,Female
20180403181885,590,Female
20180403181890,660,Female
20180403181900,240,Female
20180403181910,550,Female
20180403181915,540,Female
20180403181920,660,Female
20180403181926,390,Female
20180403181931,450,Female
20180403181935,1296,Female
20180403181944,600,Female
20180403181946,375,Female
20180403181951,860,Female
20180403181956,600,Female
20180403181964,480,Female
20180403181965,570,Female
20180403181974,1115,Female
20180403181977,701,Female
20180403182014,465,Female
20180403182015,560,Female
20180403182027,505,Female
20180403182032,510,Female
20180403182033,390,Female
20180403182036,755,Female
20180403182038,540,Female
20180403182042,720,Female
20180403182046,490,Female
20180403182056,535,Female
20180403182057,555,Female
20180403182060,448,Female
20180403182064,535,Female
20180403182067,510,Female
20180403182075,435,Female
20180403182090,520,Female
20180403182106,705,Female
20180403182107,210,Female
20180403182123,720,Female
20180403182126,480,Female
20180403182129,300,Female
20180403182132,425,Female
20180403182133,660,Female
20180403182153,835,Female
20180403182154,540,Female
20180403182158,510,Female
20180403182160,380,Female
20180403182169,555,Female
20180403182174,540,Female
20180403182177,480,Female
20180403182181,667,Female
20180403182190,450,Female
20180403182203,535,Female
20180403182209,570,Female
20180403182215,360,Female
20180403182216,790,Female
20180403182218,560,Female
20180403182220,510,Female
20180403182228,780,Female
20180403182255,660,Female
20180403182266,775,Female
20180403182269,510,Female
20180403182280,510,Female
20180403182281,535,Female
20180403182291,631,Female
20180403182293,540,Female
20180403182299,720,Female
20180403182300,440,Female
20180403182306,535,Female
20180403182307,710,Female
20180403182309,420,Female
20180403182317,630,Female
20180403182318,885,Female
20180403182319,405,Female
20180403182328,510,Female
20180403182338,705,Female
20180403182339,470,Female
20180403182340,525,Female
20180403182351,645,Female
20180403182353,390,Female
20180403182354,414,Female
20180403182366,660,Female
20180403182383,355,Female
20180403182384,505,Female
20180403182388,720,Female
20180403182392,620,Female
20180403182399,570,Female
20180403182417,360,Female
20180403182418,545,Female
20180403182423,450,Female
20180403182428,625,Female
20180403182440,610,Female
20180403182446,478,Female
20180403182447,760,Female
20180403182449,435,Female
20180403182453,545,Female
20180403182454,570,Female
20180403182462,600,Female
20180403182463,435,Female
20180403182478,540,Female
20180403182488,550,Female
20180403182494,473,Female
20180403182495,435,Female
20180403182500,425,Female
20180403182502,330,Female
20180403182525,820,Female
20180403182528,585,Female
20180403182532,630,Female
20180403182533,540,Female
20180403182537,540,Female
20180404180085,625,Female
20180404180124,565,Female
20180404180506,418,Female
20180404180516,510,Female
20180404180520,585,Female
20180404180533,900,Female
20180404180576,670,Female
20180404180579,585,Female
20180404180603,480,Female
20180404180606,600,Female
20180404180617,720,Female
20180404180618,395,Female
20180404180638,615,Female
20180404180639,236,Female
20180404180663,565,Female
20180404180683,570,Female
20180404180711,525,Female
20180404180759,435,Female
20180404180817,425,Female
20180404180857,735,Female
20180404180858,445,Female
20180404180862,180,Female
20180404180890,500,Female
20180404180891,450,Female
20180404180900,520,Female
20180404180925,570,Female
20180404180948,480,Female
20180404180951,530,Female
20180404180965,480,Female
20180404180974,660,Female
20180404180977,490,Female
20180404181029,360,Female
20180404181033,540,Female
20180404181039,390,Female
20180404181060,595,Female
20180404181076,660,Female
20180404181087,510,Female
20180404181100,465,Female
20180404181109,520,Female
20180404181139,570,Female
20180404181151,525,Female
20180404181152,525,Female
20180404181163,525,Female
20180404181221,580,Female
20180404181270,555,Female
20180404181334,540,Female
20180404181342,660,Female
20180404181457,510,Female
20180404181458,450,Female
20180404181489,508,Female
20180404181540,345,Female
20180404181549,470,Female
20180404181567,540,Female
20180404181572,510,Female
20180404181609,372,Female
20180404181648,465,Female
20180404181699,509,Female
20180404181790,660,Female
20180404181824,420,Female
20180404181852,570,Female
20180404181870,450,Female
20180404181890,300,Female
20180404181906,390,Female
20180404181912,540,Female
20180404181956,420,Female
20180404182023,385,Female
20180404182042,630,Female
20180404182069,450,Female
20180404182095,630,Female
20180404182114,775,Female
20180404182126,510,Female
20180404182188,603,Female
20180404182194,420,Female
20180404182211,540,Female
20180404182244,510,Female
20180404182265,480,Female
20180404182267,360,Female
20180404182369,660,Female
20180404182370,600,Female
20180404182372,510,Female
20180404182405,765,Female
20180404182447,510,Female
20180404182494,480,Female
20180404182513,405,Female
20180404182514,600,Female
20180502180067,350,Female
20180502181913,570,Female
20180502182052,540,Female
20180502182138,630,Female
20180502182197,360,Female
20180503180117,510,Female
20180503180527,450,Female
20180503180544,585,Female
20180503180567,615,Female
20180503180584,405,Female
20180503180597,520,Female
20180503180668,600,Female
20180503180673,450,Female
20180503180766,510,Female
20180503180803,655,Female
20180503180814,459,Female
20180503180866,480,Female
20180503180870,890,Female
20180503180931,600,Female
20180503180973,510,Female
20180503181002,530,Female
20180503181016,450,Female
20180503181021,300,Female
20180503181030,640,Female
20180503181074,420,Female
20180503181106,990,Female
20180503181183,358,Female
20180503181211,435,Female
20180503181229,540,Female
20180503181271,419,Female
20180503181374,450,Female
20180503181394,480,Female
20180503181401,760,Female
20180503181483,773,Female
20180503181586,540,Female
20180503181605,470,Female
20180503181612,480,Female
20180503181621,495,Female
20180503181638,530,Female
20180503181680,600,Female
20180503181732,445,Female
20180503181782,540,Female
20180503181783,540,Female
20180503181793,510,Female
20180503181878,550,Female
20180503181967,510,Female
20180503181981,600,Female
20180503182055,585,Female
20180503182080,485,Female
20180503182087,646,Female
20180503182099,480,Female
20180503182101,465,Female
20180503182122,850,Female
20180503182143,600,Female
20180503182149,540,Female
20180503182180,401,Female
20180503182200,210,Female
20180503182206,510,Female
20180503182229,550,Female
20180503182321,775,Female
20180503182394,450,Female
20180503182429,590,Female
20180504180016,495,Female
20180504180023,675,Female
20180504180030,630,Female
20180504180050,298,Female
20180504180070,538,Female
20180504180083,570,Female
20180504180108,540,Female
20180504180118,325,Female
20180504180139,510,Female
20180504180501,480,Female
20180504180522,707,Female
20180504180526,600,Female
20180504180530,908,Female
20180504180544,735,Female
20180504180565,450,Female
20180504180570,630,Female
20180504180578,495,Female
20180504180587,490,Female
20180504180588,625,Female
20180504180590,510,Female
20180504180591,585,Female
20180504180595,570,Female
20180504180597,895,Female
20180504180605,960,Female
20180504180612,420,Female
20180504180614,420,Female
20180504180619,490,Female
20180504180622,360,Female
20180504180623,540,Female
20180504180635,859,Female
20180504180643,390,Female
20180504180646,480,Female
20180504180656,540,Female
20180504180666,465,Female
20180504180670,480,Female
20180504180691,585,Female
20180504180709,440,Female
20180504180715,532,Female
20180504180718,495,Female
20180504180725,670,Female
20180504180739,880,Female
20180504180744,450,Female
20180504180745,420,Female
20180504180763,630,Female
20180504180770,450,Female
20180504180771,570,Female
20180504180775,0,Female
20180504180782,267,Female
20180504180789,354,Female
20180504180804,630,Female
20180504180808,525,Female
20180504180809,650,Female
20180504180819,450,Female
20180504180821,540,Female
20180504180822,540,Female
20180504180846,670,Female
20180504180847,650,Female
20180504180856,430,Female
20180504180868,390,Female
20180504180896,530,Female
20180504180908,495,Female
20180504180914,510,Female
20180504180919,390,Female
20180504180938,507,Female
20180504180941,525,Female
20180504180949,390,Female
20180504180967,920,Female
20180504180969,750,Female
20180504180988,495,Female
20180504180993,480,Female
20180504181004,440,Female
20180504181012,520,Female
20180504181023,545,Female
20180504181026,600,Female
20180504181032,535,Female
20180504181049,540,Female
20180504181051,480,Female
20180504181086,518,Female
20180504181089,780,Female
20180504181115,660,Female
20180504181123,665,Female
20180504181134,750,Female
20180504181144,360,Female
20180504181147,540,Female
20180504181156,465,Female
20180504181159,530,Female
20180504181162,420,Female
20180504181168,525,Female
20180504181178,210,Female
20180504181185,475,Female
20180504181186,540,Female
20180504181191,510,Female
20180504181196,270,Female
20180504181204,509,Female
20180504181209,525,Female
20180504181223,605,Female
20180504181227,620,Female
20180504181234,565,Female
20180504181241,660,Female
20180504181245,580,Female
20180504181260,470,Female
20180504181261,510,Female
20180504181263,645,Female
20180504181264,625,Female
20180504181275,457,Female
20180504181291,375,Female
20180504181292,675,Female
20180504181296,480,Female
20180504181310,690,Female
20180504181311,420,Female
20180504181319,460,Female
20180504181320,469,Female
20180504181327,590,Female
20180504181329,360,Female
20180504181336,500,Female
20180504181343,630,Female
20180504181354,540,Female
20180504181355,565,Female
20180504181360,438,Female
20180504181364,660,Female
20180504181378,520,Female
20180504181379,590,Female
20180504181382,375,Female
20180504181398,645,Female
20180504181399,435,Female
20180504181401,780,Female
20180504181403,510,Female
20180504181407,595,Female
20180504181415,510,Female
20180504181416,660,Female
20180504181420,420,Female
20180504181426,418,Female
20180504181432,450,Female
20180504181435,420,Female
20180504181436,525,Female
20180504181440,530,Female
20180504181448,600,Female
20180504181452,440,Female
20180504181477,714,Female
20180504181482,410,Female
20180504181487,240,Female
20180504181492,524,Female
20180504181498,579,Female
20180504181499,390,Female
20180504181502,570,Female
20180504181511,630,Female
20180504181512,598,Female
20180504181517,405,Female
20180504181531,390,Female
20180504181543,240,Female
20180504181544,810,Female
20180504181546,720,Female
20180504181547,570,Female
20180504181552,520,Female
20180504181556,658,Female
20180504181560,630,Female
20180504181562,540,Female
20180504181563,685,Female
20180504181570,569,Female
20180504181571,390,Female
20180504181577,600,Female
20180504181588,555,Female
20180504181590,540,Female
20180504181602,390,Female
20180504181604,610,Female
20180504181605,601,Female
20180504181621,630,Female
20180504181627,420,Female
20180504181631,405,Female
20180504181636,510,Female
20180504181649,510,Female
20180504181651,446,Female
20180504181658,710,Female
20180504181660,530,Female
20180504181670,420,Female
20180504181673,490,Female
20180504181675,595,Female
20180504181679,440,Female
20180504181697,541,Female
20180504181702,585,Female
20180504181708,705,Female
20180504181719,825,Female
20180504181722,605,Female
20180504181742,600,Female
20180504181748,440,Female
20180504181751,535,Female
20180504181756,510,Female
20180504181760,635,Female
20180504181764,475,Female
20180504181769,508,Female
20180504181770,475,Female
20180504181772,445,Female
20180504181774,445,Female
20180504181782,480,Female
20180504181787,565,Female
20180504181794,30,Female
20180504181813,596,Female
20180504181817,570,Female
20180504181823,755,Female
20180504181830,615,Female
20180504181836,540,Female
20180504181839,420,Female
20180504181845,435,Female
20180504181857,566,Female
20180504181867,630,Female
20180504181871,600,Female
20180504181872,570,Female
