council_district,total_appr,finished_area,year
12,187800.0,2200.0,2013
10,94200.0,1350.0,2013
13,58600.0,875.0,2013
5,57900.0,1169.0,2013
21,79000.0,1269.0,2013
22,92100.0,1024.0,2013
11,131200.0,1900.0,2013
12,126000.0,1225.0,2013
25,589500.0,3650.0,2013
26,294100.0,1754.0,2013
22,165300.0,1704.0,2013
9,148700.0,1872.0,2013
3,85900.0,1370.45996,2013
7,140200.0,1603.0,2013
23,322200.0,2520.0,2013
31,162200.0,1866.0,2013
7,129400.0,1200.0,2013
35,108800.0,1860.0,2013
14,181600.0,2125.3501,2013
12,89200.0,964.0,2013
35,289200.0,2785.0,2013
8,100300.0,1075.0,2013
4,245800.0,1855.0,2013
19,263300.0,2414.0,2013
8,131500.0,1417.5,2013
30,98600.0,1350.0,2013
11,146700.0,1374.0,2013
29,89800.0,1216.0,2013
14,118000.0,1396.5,2013
4,252800.0,2536.0,2013
35,229400.0,2542.5,2013
1,118400.0,1196.0,2013
19,102800.0,750.0,2013
30,114000.0,1172.0,2013
35,315100.0,2626.72998,2013
9,88600.0,1122.0,2013
2,45600.0,682.0,2013
18,214700.0,1032.0,2013
21,42000.0,756.0,2013
27,119600.0,1512.0,2013
2,118200.0,2120.0,2013
30,115600.0,2067.0,2013
32,79100.0,1109.0,2013
19,519600.0,1250.0,2013
23,69300.0,715.0,2013
33,119700.0,1476.0,2013
24,279400.0,1366.0,2013
1,151300.0,2600.0,2013
30,111200.0,1669.5,2013
19,171100.0,1449.76001,2013
13,216900.0,3247.57495,2013
4,209100.0,2453.0,2013
35,264000.0,3077.0,2013
1,288500.0,2773.0,2013
35,273700.0,3722.32007,2013
26,146300.0,1200.0,2013
33,212000.0,1800.0,2013
22,133000.0,1000.0,2013
12,254200.0,2749.0,2013
2,55300.0,1176.0,2013
23,1618200.0,8574.97949,2013
8,115800.0,1109.0,2013
26,161800.0,1300.0,2013
11,95500.0,1590.0,2013
14,191900.0,1984.0,2013
23,245600.0,2088.0,2013
34,925400.0,5627.0,2013
11,240500.0,3112.0,2013
1,90500.0,1250.0,2013
17,105000.0,1232.0,2013
32,158900.0,2514.0,2013
32,130800.0,1666.0,2013
15,143800.0,1362.0,2013
11,168300.0,2037.8125,2013
18,137600.0,704.0,2013
29,65000.0,1168.0,2013
2,113000.0,1979.0,2013
14,147400.0,2564.63989,2013
25,543500.0,3247.0,2013
33,99600.0,1216.0,2013
12,281200.0,2860.0,2013
27,109400.0,1176.69995,2013
21,79600.0,1059.0,2013
15,72500.0,814.0,2013
6,135900.0,952.0,2013
19,113400.0,996.0,2013
6,139200.0,975.0,2013
32,188900.0,2336.0,2013
2,110000.0,1552.0,2013
1,260200.0,2354.0,2013
17,378000.0,3625.5,2013
27,120100.0,1346.0,2013
15,204600.0,1466.0,2013
25,512100.0,3532.0,2013
4,294200.0,2409.0,2013
5,165100.0,1668.0,2013
31,121400.0,1224.0,2013
34,427600.0,2433.0,2013
14,119600.0,1137.0,2013
7,121800.0,1163.0,2013
35,215200.0,2248.0,2013
33,140400.0,1841.0,2013
24,717200.0,3519.0,2013
21,54600.0,816.0,2013
10,90000.0,1056.0,2013
23,230700.0,1980.0,2013
27,178000.0,1638.0,2013
22,202600.0,2479.0,2013
24,177000.0,1235.0,2013
35,250500.0,2671.0,2013
27,170900.0,1400.0,2013
15,143400.0,1378.0,2013
26,56800.0,775.0,2013
33,121400.0,1284.0,2013
24,137000.0,896.0,2013
28,104200.0,2000.0,2013
19,107000.0,855.0,2013
25,141500.0,976.0,2013
15,135200.0,2100.0,2013
33,99200.0,1322.0,2013
1,115200.0,2025.0,2013
22,135900.0,1585.0,2013
27,153700.0,1312.0,2013
33,170100.0,1912.0,2013
1,177800.0,2392.0,2013
26,144100.0,850.0,2013
35,112300.0,828.0,2013
6,182100.0,1427.0,2013
19,169500.0,620.0,2013
28,133300.0,1615.0,2013
21,188500.0,1030.0,2013
20,139200.0,1699.0,2013
3,119900.0,1008.0,2013
7,166100.0,1028.0,2013
7,121500.0,969.0,2013
32,103700.0,1603.5,2013
31,186700.0,2007.0,2013
21,99600.0,1199.0,2017
29,75600.0,1278.0,2017
6,416300.0,1984.5,2017
1,191300.0,1767.0,2017
17,39600.0,0.0,2017
34,420600.0,1675.0,2017
28,197900.0,2281.0,2017
17,319200.0,1025.0,2017
1,423600.0,3405.0,2017
7,164600.0,2084.0,2017
4,352300.0,2533.0,2017
6,422500.0,1952.0,2017
14,147400.0,1822.5,2017
4,402100.0,3170.0,2017
21,171300.0,1930.0,2017
19,282300.0,802.0,2017
7,184500.0,1189.0,2017
17,308600.0,2236.0,2017
3,161000.0,1776.0,2017
11,248400.0,1680.0,2017
33,179100.0,1669.0,2017
35,269200.0,2074.0,2017
22,189000.0,1276.0,2017
9,200300.0,2308.0,2017
24,656600.0,4067.0,2017
25,310900.0,1672.0,2017
4,223500.0,1446.0,2017
5,170600.0,1008.0,2017
3,141900.0,1312.0,2017
11,192000.0,2072.25,2017
9,119300.0,1101.0,2017
20,462200.0,2614.0,2017
24,322200.0,1364.0,2017
32,234000.0,2464.0,2017
9,130100.0,1093.0,2017
20,219000.0,1224.5999800000002,2017
7,283600.0,1756.0,2017
1,207000.0,2650.0,2017
15,133800.0,820.0,2017
3,231500.0,1949.0,2017
6,227000.0,1161.0,2017
23,371700.0,1631.0,2017
17,217200.0,864.0,2017
5,246400.0,1292.0,2017
17,359300.0,1404.0,2017
5,253700.0,1620.0,2017
13,120200.0,1020.0,2017
8,230000.0,2800.0,2017
35,274400.0,1986.0,2017
21,127400.0,1085.0,2017
25,398800.0,1825.2800300000001,2017
30,154500.0,1175.0,2017
18,408800.0,1337.69995,2017
22,222800.0,1365.0,2017
18,674700.0,2221.5,2017
4,411900.0,3299.0,2017
25,314700.0,1382.0,2017
12,299100.0,1899.0,2017
3,162000.0,1362.0,2017
22,223500.0,1968.0,2017
16,169700.0,1452.25,2017
12,334000.0,2700.25,2017
3,129500.0,1144.0,2017
12,278600.0,2358.0,2017
24,453700.0,1987.8099399999999,2017
21,90200.0,768.0,2017
32,131100.0,1208.0,2017
13,101700.0,1200.0,2017
5,82300.0,800.0,2017
31,372900.0,2943.0,2017
12,134900.0,1222.0,2017
8,299600.0,3401.0,2017
22,489600.0,2225.0,2017
3,295500.0,1459.0,2017
27,207800.0,1650.0,2017
32,147900.0,1166.0,2017
10,175000.0,1800.0,2017
22,111000.0,946.0,2017
19,475300.0,1144.0,2017
2,87500.0,1296.0,2017
30,155000.0,1324.0,2017
2,133800.0,1954.0,2017
24,826500.0,3486.5,2017
31,213900.0,1404.0,2017
23,893000.0,2979.25,2017
31,153600.0,1348.0,2017
34,523800.0,2676.33008,2017
26,268000.0,1512.0,2017
7,185400.0,794.0,2017
23,430100.0,2522.0,2017
28,125000.0,1708.0,2017
19,599300.0,1465.0,2017
24,247500.0,1378.0,2017
10,136300.0,1212.0,2017
27,64000.0,832.0,2017
10,233400.0,1951.0,2017
34,481200.0,2161.0,2017
8,231800.0,1906.0,2017
6,468200.0,2024.25,2017
27,168300.0,988.0,2017
32,170900.0,1527.0,2017
6,770000.0,4581.0,2017
33,176800.0,1680.0,2017
31,181900.0,1224.0,2017
33,234800.0,2691.0,2017
29,162900.0,2001.0,2017
25,465100.0,1571.0,2017
19,239800.0,740.0,2017
27,188700.0,1601.0,2017
13,199900.0,1565.0,2017
31,142600.0,988.0,2017
13,260800.0,2327.0,2017
13,117100.0,1210.0,2017
11,176200.0,1491.0,2017
9,40100.0,680.0,2017
21,118200.0,1424.0,2017
1,305600.0,2600.0,2017
28,84700.0,1024.0,2017
34,2340200.0,8959.01465,2017
24,248300.0,945.0,2017
31,182700.0,1533.0,2017
16,131200.0,768.0,2017
25,400300.0,2094.0,2017
12,183100.0,1980.0,2017
7,374300.0,2079.25,2017
33,95000.0,1166.0,2017
14,234300.0,1952.0,2017
19,301200.0,910.0,2017
23,395600.0,2598.0,2017
20,272400.0,1008.0,2017
34,396900.0,3060.0,2017
26,402700.0,2924.3999,2017
1,88000.0,1156.0,2017
27,203500.0,2250.0,2017
31,263300.0,2715.0,2017
28,169400.0,1688.0,2017
5,309900.0,1944.0,2017
31,306000.0,3367.0,2017
25,139000.0,600.0,2017
12,188000.0,1593.0,2017
8,248200.0,1264.0,2017
11,170800.0,1681.0,2017
19,264800.0,675.0,2017
8,303800.0,1692.0,2017
6,414800.0,2355.0,2017
21,145100.0,615.0,2017
8,102900.0,1254.0,2017
19,262900.0,996.0,2017
31,280700.0,2128.0,2017
8,111600.0,832.0,2017
19,569800.0,2327.21997,2017
16,95800.0,1043.0,2017
25,430300.0,2284.0,2017
22,247400.0,1682.0,2017
27,223800.0,1597.0,2017
28,137500.0,1300.0,2017
16,103700.0,768.0,2017
2,175100.0,1200.0,2017
9,116300.0,918.0,2017
33,152300.0,1515.25,2017
33,188300.0,1320.0,2017
22,178900.0,1378.0,2017
16,265900.0,2400.0,2017
15,221400.0,2058.8400899999997,2017
33,210200.0,2050.0,2017
21,126400.0,884.0,2017
2,231000.0,1230.0,2017
7,309000.0,1573.0,2017
4,437600.0,3096.0,2017
11,221200.0,1967.25,2017
17,641900.0,3040.0,2017
24,609400.0,2600.0,2017
35,164600.0,960.0,2017
3,157800.0,2132.0,2017
1,249900.0,2141.76001,2017
10,97000.0,1127.0,2017
34,800400.0,5474.0,2017
33,193700.0,2066.0,2017
6,253100.0,1195.0,2017
27,126900.0,1122.0,2017
30,172500.0,1825.0,2017
33,133400.0,1215.0,2017
16,105300.0,744.0,2017
33,143100.0,1807.0,2017
6,326800.0,1431.0,2017
8,127100.0,1472.0,2017
33,45000.0,2394.0,2017
31,151900.0,1233.0,2017
1,271600.0,3064.13989,2017
4,366200.0,2167.0,2017
28,139000.0,1340.0,2017
17,133100.0,944.0,2017
10,147700.0,1194.0,2017
31,155800.0,1394.0,2017
9,149400.0,1200.0,2017
16,216800.0,2580.0,2017
12,168500.0,1356.0,2017
35,386900.0,1761.0,2017
11,60700.0,912.0,2017
26,354700.0,2040.5,2017
8,192400.0,1886.0,2017
6,586900.0,3158.0,2017
7,276000.0,1812.0,2017
15,349700.0,2812.4399399999998,2017
14,214100.0,1784.0,2017
21,139700.0,1387.0,2017
25,235200.0,1048.0,2017
25,521000.0,3031.76001,2017
12,221800.0,2268.0,2017
33,158400.0,1417.0,2017
35,335000.0,2958.0,2017
25,557500.0,2852.0,2017
23,571700.0,2308.0,2017
5,104100.0,1230.0,2017
27,161200.0,1416.0,2017
1,250500.0,2288.0,2017
21,216700.0,504.0,2017
26,259100.0,1874.0,2017
10,178500.0,1678.0,2017
23,297200.0,1707.0,2017
27,198300.0,1964.0,2017
12,294800.0,2896.0,2017
22,141000.0,1163.0,2017
14,118300.0,1116.0,2017
28,126200.0,1722.0,2017
30,157400.0,1716.0,2017
25,327100.0,1732.0,2017
13,92000.0,1344.0,2017
32,230200.0,2450.0,2017
30,134500.0,1409.0,2017
2,108300.0,1679.0,2017
24,767800.0,2839.5,2017
5,234600.0,1232.0,2017
12,241400.0,2092.0,2017
19,126900.0,550.0,2017
23,1096600.0,3339.0,2017
2,123100.0,954.0,2017
12,189300.0,1470.0,2017
5,159700.0,858.0,2017
20,192000.0,1314.0,2017
12,159800.0,1392.76501,2017
30,163100.0,1673.0,2017
33,162300.0,1321.0,2017
23,328500.0,2190.0,2017
26,305700.0,1562.0,2017
16,152800.0,1528.4000199999998,2017
11,155200.0,1225.0,2017
2,126100.0,1200.0,2017
26,320400.0,1708.0,2017
27,140100.0,1600.0,2017
20,393900.0,2180.0,2017
24,492100.0,2315.0,2017
27,141400.0,1774.0,2017
29,146900.0,1386.0,2017
34,248600.0,1373.0,2017
23,1704600.0,5411.0,2017
3,101700.0,1175.0,2017
28,159900.0,1529.0,2017
34,448600.0,2376.5,2017
29,194000.0,2466.0,2017
35,388000.0,2575.5,2017
32,189200.0,1971.0,2017
19,495500.0,1108.0,2017
1,80500.0,975.0,2017
35,220900.0,1464.0,2017
29,137200.0,1660.0,2017
23,255800.0,1952.0,2017
33,134200.0,1061.0,2017
6,243300.0,1014.0,2017
4,343900.0,2116.0,2017
20,63100.0,703.0,2017
22,223500.0,1968.0,2017
1,194800.0,2357.0,2017
8,31100.0,840.0,2017
7,205800.0,1506.0,2017
22,212900.0,1345.0,2017
12,270800.0,2585.0,2017
21,103100.0,1273.0,2017
14,136700.0,1147.0,2017
1,145500.0,1400.0,2017
21,223500.0,1470.0,2017
11,188200.0,1805.5,2017
22,50000.0,1730.0,2017
28,141200.0,1425.0,2017
1,151100.0,1721.0,2017
33,177900.0,1753.0,2017
26,417100.0,2868.47998,2017
2,118600.0,2106.0,2017
32,130300.0,1224.0,2017
12,125600.0,1335.0,2017
15,220700.0,1568.0,2017
15,329500.0,1928.0,2017
4,380800.0,2544.0,2017
5,119300.0,1019.0,2017
24,202800.0,896.0,2017
4,38000.0,1135.0,2017
3,120400.0,1632.0,2017
35,249100.0,2020.0,2017
4,176500.0,1236.0,2017
4,288700.0,2224.0,2017
29,130700.0,1574.0,2017
4,221500.0,1394.0,2017
25,646500.0,2683.0,2017
35,278100.0,1934.0,2017
19,438200.0,942.0,2017
10,103400.0,1296.0,2017
7,248500.0,1364.0,2017
26,150000.0,1169.0,2017
13,201300.0,2214.0,2017
14,145900.0,1892.0,2017
29,84200.0,1040.0,2017
3,187400.0,1857.75,2017
15,133100.0,835.0,2017
13,159300.0,1380.0,2017
11,200700.0,1646.0,2017
27,250300.0,1831.0,2017
27,182900.0,2070.0,2017
2,71000.0,1100.0,2017
27,225700.0,1576.0,2017
9,120900.0,1404.0,2017
33,157700.0,1439.0,2017
30,173700.0,2103.5,2017
22,195600.0,1585.0,2017
9,145400.0,1121.0,2017
33,187500.0,1812.0,2017
2,94600.0,1201.0,2017
14,217800.0,1501.0,2017
25,649300.0,3018.0,2017
20,202100.0,800.0,2017
13,44500.0,777.0,2017
14,131700.0,1088.0,2017
3,159900.0,1776.0,2017
7,307900.0,2248.0,2017
1,255700.0,2672.0,2017
34,612000.0,2517.0,2017
1,207700.0,2600.0,2017
27,227200.0,1771.0,2017
21,75600.0,1214.0,2017
2,139300.0,1292.0,2017
23,446300.0,2738.0,2017
10,172900.0,2346.08008,2017
12,174600.0,1300.0,2017
9,201600.0,1420.0,2017
9,152100.0,1224.0,2017
23,449200.0,2308.0,2017
1,178200.0,1504.0,2017
23,232900.0,1734.0,2017
32,123000.0,1384.0,2017
11,166800.0,1054.0,2017
22,217000.0,1816.0,2017
5,323100.0,1728.0,2017
9,60800.0,743.0,2017
17,164600.0,2684.0,2017
27,205100.0,1564.0,2017
24,641700.0,3638.71997,2017
35,350000.0,2825.0,2017
7,128800.0,1312.0,2017
20,229000.0,1550.0,2017
14,131500.0,1227.0,2017
24,320400.0,1385.0,2017
5,167600.0,808.0,2017
5,326800.0,1808.0,2017
5,104200.0,1110.0,2017
9,233700.0,2091.0,2017
27,221000.0,1956.0,2017
11,52700.0,814.0,2017
25,225100.0,1164.0,2017
33,152900.0,1411.0,2017
6,428700.0,2256.6001,2017
9,188900.0,1780.0,2017
6,208700.0,791.0,2017
10,139200.0,1449.0,2017
34,1229800.0,6473.0,2017
29,208900.0,2604.0,2017
23,930300.0,5523.0,2017
2,116000.0,1610.0,2017
4,293200.0,2354.0,2017
19,112100.0,594.0,2017
8,91900.0,1052.0,2017
2,175300.0,1481.0,2017
33,144600.0,1340.0,2017
20,211400.0,0.0,2017
33,201900.0,2204.0,2017
4,201900.0,1195.0,2017
8,164300.0,1050.0,2017
1,74700.0,842.0,2017
28,198800.0,2284.0,2017
6,225200.0,792.0,2017
16,122800.0,1184.0,2017
14,129400.0,1116.0,2017
20,154900.0,942.0,2017
19,405800.0,882.0,2017
9,157300.0,1384.0,2017
30,213700.0,1958.0,2017
1,93400.0,1350.0,2017
19,392000.0,882.0,2017
1,118200.0,1248.0,2017
21,84100.0,976.0,2017
30,155600.0,1100.0,2017
27,214400.0,1200.0,2017
26,484300.0,2048.0,2017
1,118200.0,1795.5,2017
15,182500.0,1512.0,2017
16,178000.0,1344.0,2017
8,154400.0,1424.75,2017
27,297100.0,3267.0,2017
12,175900.0,1400.0,2017
15,232800.0,1800.0,2017
13,80700.0,1160.0,2017
30,110300.0,1080.0,2017
29,151500.0,1624.0,2017
30,49700.0,972.0,2017
20,248200.0,1831.19995,2017
13,97800.0,917.0,2017
17,153400.0,675.0,2017
10,186600.0,1522.0,2017
8,595200.0,3118.0,2017
26,131400.0,1288.0,2017
27,266000.0,1706.0,2017
23,412000.0,2423.0,2017
28,136700.0,1000.0,2017
34,1173800.0,5921.91992,2017
29,89000.0,1240.0,2017
26,321300.0,1863.0,2017
25,675800.0,3546.0,2017
31,241300.0,1960.0,2017
20,406200.0,2127.1001,2017
18,438500.0,2099.12988,2017
35,99600.0,1092.0,2017
21,194700.0,1846.0,2017
11,356000.0,2805.19995,2017
4,303700.0,3106.0,2017
17,142600.0,800.0,2017
12,177900.0,1368.0,2017
8,218200.0,2192.0,2017
25,508800.0,2174.51245,2017
6,256100.0,1191.0,2017
20,131700.0,912.0,2017
26,315500.0,1721.0,2017
20,100600.0,1154.0,2017
35,247900.0,1456.0,2017
34,1321200.0,6057.5,2017
5,116900.0,1077.0,2017
19,271200.0,1176.88,2017
19,619400.0,1080.0,2017
11,373400.0,3321.0,2017
17,67200.0,2016.0,2017
21,171200.0,1472.0,2017
8,247000.0,1881.0,2017
26,329600.0,2450.0,2017
17,777500.0,2922.0,2017
3,97400.0,1050.0,2017
20,122800.0,768.0,2017
15,234400.0,2431.3999,2017
15,200200.0,1463.0,2017
4,265800.0,2062.5,2017
34,1344700.0,8107.5,2017
19,474300.0,1014.0,2017
6,183800.0,704.0,2017
20,62000.0,2016.0,2017
24,260000.0,891.0,2017
6,190700.0,775.0,2017
13,124700.0,1276.0,2017
22,163400.0,1234.0,2017
31,158600.0,1370.0,2017
23,529600.0,1787.0,2017
9,195800.0,1589.0,2017
2,229400.0,2140.0,2017
27,143400.0,1000.0,2017
17,471800.0,2298.5,2017
5,92000.0,1102.0,2017
28,171900.0,1520.0,2017
15,266500.0,1286.0,2017
33,148900.0,1224.0,2017
18,466300.0,1324.0,2017
32,187400.0,1750.0,2017
1,109000.0,957.0,2017
4,459200.0,3584.0,2017
11,147700.0,1104.0,2017
6,280800.0,1498.77002,2017
23,392000.0,2184.0,2017
29,188500.0,2116.5,2017
33,167100.0,1353.0,2017
32,164500.0,1274.0,2017
8,243100.0,3065.1001,2017
2,128500.0,1382.0,2017
21,109000.0,1012.0,2017
3,164900.0,2317.0,2017
9,41900.0,1050.0,2017
9,141900.0,1146.0,2017
7,185000.0,1038.0,2017
27,240200.0,1625.0,2017
25,314000.0,2295.0,2017
33,146000.0,1327.0,2017
35,309400.0,3258.4724100000003,2017
35,319000.0,2550.0,2017
27,136200.0,1176.69995,2017
34,596000.0,2942.0,2017
2,70800.0,1276.0,2017
8,148800.0,980.0,2017
35,163200.0,1364.0,2017
18,528000.0,2059.5,2017
1,202700.0,1527.0,2017
33,930300.0,5994.0,2017
27,225700.0,1576.0,2017
11,163800.0,2292.0,2017
31,224800.0,2652.0,2017
8,170800.0,846.0,2017
24,531300.0,1890.0,2017
11,130500.0,1635.0,2017
23,927400.0,5253.5,2017
5,312500.0,1508.0,2017
20,338300.0,2091.0,2017
6,541900.0,2493.0,2017
26,279800.0,1677.0,2017
7,282200.0,1408.0,2017
35,298500.0,2505.0,2017
22,225600.0,1764.0,2017
17,523900.0,1944.5,2017
7,127400.0,1447.0,2017
26,405300.0,2583.0,2017
18,369400.0,1120.0,2017
7,212200.0,1056.0,2017
18,224800.0,1682.0,2017
5,194600.0,1378.0,2017
14,129100.0,1112.0,2017
21,60900.0,1188.0,2017
10,184000.0,1913.0,2017
23,151400.0,1354.0,2017
8,150900.0,1044.0,2017
30,109000.0,1026.0,2017
12,66600.0,862.0,2017
21,99900.0,912.0,2017
11,84400.0,768.0,2017
7,76800.0,572.0,2017
6,312600.0,1600.0,2017
2,135900.0,975.0,2017
26,150600.0,1375.0,2017
28,148600.0,1150.0,2017
33,185700.0,1925.0,2017
7,293800.0,2110.5,2017
29,172700.0,2300.0,2017
1,333900.0,2240.0,2017
14,332800.0,2638.0,2017
25,359300.0,1640.0,2017
22,188300.0,1403.0,2017
1,85700.0,816.0,2017
31,297500.0,2729.4399399999998,2017
23,375900.0,2395.8200699999998,2017
34,603300.0,2906.0,2017
18,128600.0,552.0,2017
9,157200.0,1467.0,2017
22,156500.0,1152.0,2017
25,602100.0,2986.0,2017
28,110000.0,950.0,2017
21,128000.0,1201.0,2017
9,185200.0,1400.0,2017
1,132400.0,1775.0,2017
9,160600.0,1631.0,2017
23,396400.0,2092.0,2017
20,165200.0,924.0,2017
4,159600.0,992.0,2017
15,150300.0,1170.0,2017
4,321600.0,2041.3225100000002,2017
15,283200.0,2089.0,2017
35,211700.0,1790.0,2017
32,273100.0,2532.0,2017
24,349700.0,2095.0,2017
15,205800.0,1776.0,2017
28,208600.0,2323.0,2017
31,230600.0,1841.0,2017
35,463200.0,3888.5,2017
28,191600.0,1733.0,2017
12,271200.0,3567.0,2017
26,181600.0,1755.0,2017
22,457400.0,3931.75,2017
33,194900.0,1845.0,2017
2,98900.0,1072.0,2017
28,133900.0,1120.0,2017
22,242600.0,1694.0,2017
25,260100.0,1343.0,2017
15,200900.0,1528.0,2017
24,234700.0,1452.0,2017
22,336700.0,2672.0,2017
5,179800.0,950.0,2017
9,287900.0,2698.0,2017
24,302400.0,1100.0,2017
20,133500.0,963.0,2017
35,273700.0,2162.0,2017
8,109000.0,892.0,2017
14,277500.0,2802.6001,2017
10,246000.0,2301.0,2017
21,122000.0,1479.0,2017
33,173200.0,1611.0,2017
23,817900.0,2999.5,2017
19,337400.0,1013.0,2017
33,93200.0,1154.0,2017
23,266700.0,1700.0,2017
19,214800.0,1110.0,2017
8,220600.0,2178.0,2017
24,463300.0,1592.0,2017
27,136100.0,1176.69995,2017
25,1048700.0,5573.6001,2017
29,141900.0,1319.0,2017
4,347200.0,3214.0,2017
7,234500.0,1336.0,2017
27,204700.0,1261.0,2017
32,120400.0,1248.0,2017
14,173800.0,1771.0,2017
14,107200.0,950.0,2017
1,138200.0,1726.0,2017
33,162900.0,1332.0,2017
5,213900.0,1380.0,2017
32,206600.0,1922.5999800000002,2017
22,228200.0,1984.0,2017
20,217700.0,1450.0,2017
9,220400.0,2088.0,2017
31,383800.0,2696.0,2017
4,250600.0,2222.0,2017
10,149800.0,1464.0,2017
19,99800.0,594.0,2017
29,185300.0,1921.0,2017
5,203500.0,1102.0,2017
3,337600.0,2946.0,2017
27,113600.0,912.0,2017
15,181900.0,1314.0,2017
34,827100.0,3902.20996,2017
25,998100.0,3725.5,2017
4,352200.0,2412.0,2017
27,241000.0,2178.0,2017
1,123300.0,1025.0,2017
9,188700.0,1236.0,2017
9,153600.0,1152.0,2017
31,147100.0,1224.0,2017
22,216500.0,1368.0,2017
25,588100.0,1862.0,2017
2,68000.0,1344.0,2017
6,579900.0,2278.0,2017
24,447000.0,1641.25,2017
4,204000.0,1334.0,2017
13,113800.0,1128.0,2017
27,272100.0,1850.0,2017
21,145300.0,1233.0,2017
8,241700.0,1733.0,2017
4,235800.0,2605.52002,2017
7,280300.0,1783.0,2017
22,234900.0,1857.0,2017
26,168400.0,1400.0,2017
22,139700.0,1096.0,2017
2,160400.0,1312.5,2017
35,375000.0,2914.0,2017
27,91500.0,1026.0,2017
22,146700.0,1350.0,2017
33,179900.0,1654.0,2017
14,179400.0,1632.0,2017
1,231400.0,1673.0,2017
3,107200.0,1462.5,2017
28,149300.0,1650.0,2017
26,524400.0,3602.0,2017
14,221800.0,1691.0,2017
18,600300.0,2611.6001,2017
11,151800.0,1378.0,2017
32,258500.0,2860.0,2017
12,239900.0,2407.0,2017
22,308700.0,1661.0,2017
10,144400.0,1175.0,2017
24,239700.0,1124.0,2017
12,177900.0,1335.0,2017
12,218700.0,1970.0,2017
12,152800.0,1222.0,2017
13,156000.0,1222.0,2017
11,169400.0,1325.0,2017
25,762200.0,3688.75,2017
32,251700.0,3100.0,2017
28,123300.0,1546.0,2017
7,335800.0,2104.0,2017
27,288700.0,2241.0,2017
10,240600.0,1926.0,2017
33,145300.0,1569.0,2017
35,256200.0,2183.1499,2017
23,1861400.0,5702.0,2017
33,122200.0,1440.0,2017
12,165800.0,1318.0,2017
21,99000.0,1169.0,2017
11,193500.0,1772.0,2017
2,136600.0,864.0,2017
33,186300.0,1750.0,2017
21,472300.0,2005.0,2017
24,233400.0,1142.0,2017
15,199100.0,1464.0,2017
13,171600.0,1683.0,2017
16,160400.0,1408.0,2017
3,153900.0,1085.0,2017
12,271600.0,2367.0,2017
25,355200.0,1725.75,2017
27,237200.0,2000.0,2017
21,93800.0,1211.0,2017
2,151600.0,1510.0,2017
8,217600.0,2776.0,2017
28,159800.0,1530.5,2017
12,191200.0,1932.0,2017
15,161900.0,1200.0,2017
17,295500.0,1200.0,2017
17,418000.0,1705.0,2017
18,168900.0,756.0,2017
35,427100.0,3473.5,2017
31,259700.0,2354.0,2017
19,317600.0,720.0,2017
16,240400.0,2642.0,2017
29,190600.0,2047.0,2017
11,150200.0,1460.0,2017
22,109600.0,912.0,2017
33,136000.0,1450.0,2017
11,189400.0,1772.0,2017
19,339900.0,987.0,2017
2,132500.0,1116.0,2017
34,571900.0,2426.0,2017
10,161700.0,1518.75,2017
34,690200.0,4368.95996,2017
15,115800.0,814.0,2017
30,167500.0,1575.0,2017
7,283300.0,1781.67993,2017
18,492700.0,1400.0,2017
28,233300.0,2338.0,2017
31,313100.0,2322.5,2017
14,143200.0,1800.0,2017
13,118800.0,960.0,2017
26,420800.0,2233.0,2017
1,114200.0,1556.0,2017
35,326600.0,2222.0,2017
25,687000.0,2995.0,2017
27,246700.0,1755.0,2017
30,172900.0,1701.0,2017
3,165700.0,1425.0,2017
3,230800.0,2959.08008,2017
24,243600.0,1120.0,2017
13,99500.0,1107.0,2017
7,155500.0,1326.5,2017
10,88800.0,1078.0,2017
28,174400.0,1844.75,2017
29,159400.0,1641.0,2017
30,130500.0,1600.0,2017
6,420600.0,2227.0,2017
33,194200.0,1899.0,2017
33,132900.0,1201.0,2017
16,149200.0,975.0,2017
8,66300.0,910.0,2017
33,147900.0,1596.0,2017
25,482500.0,2214.0,2017
35,238200.0,1758.0,2017
28,115400.0,1278.0,2017
16,257800.0,1849.5,2017
35,249600.0,1388.0,2017
6,474300.0,1671.0,2017
21,143800.0,900.0,2017
3,158600.0,1424.0,2017
7,65000.0,1766.0,2017
10,219000.0,2351.0,2017
34,1382600.0,5167.5,2017
3,137900.0,1246.0,2017
18,251200.0,1134.0,2017
23,533400.0,3584.0,2017
15,184000.0,1692.9000199999998,2017
28,152400.0,1356.0,2017
25,1273500.0,5584.819820000001,2017
33,180100.0,1688.0,2017
20,119700.0,768.0,2017
13,176300.0,1270.5,2017
9,200300.0,1553.0,2017
30,93400.0,1092.0,2017
1,247900.0,2421.91992,2017
20,237400.0,2262.0,2017
10,174300.0,1333.0,2017
6,206000.0,960.0,2017
11,97700.0,552.0,2017
31,286400.0,2218.0,2017
15,320400.0,3834.01001,2017
24,1057600.0,4200.180179999999,2017
28,159400.0,1469.0,2017
33,146200.0,1480.0,2017
4,792000.0,3654.0,2017
8,177600.0,1072.0,2017
4,268600.0,1660.0,2017
1,137300.0,1114.0,2017
25,609800.0,3576.0,2017
6,327500.0,2741.19995,2017
27,111600.0,1120.0,2017
14,173100.0,1193.0,2017
16,216600.0,2224.0,2017
31,278300.0,2458.0,2017
31,198000.0,1280.0,2017
2,177100.0,1566.0,2017
12,162300.0,1356.0,2017
16,140700.0,965.0,2017
7,352100.0,2304.0,2017
