GAME_ID,MATCHUP,player_name,SHOT_NUMBER,PERIOD,GAME_CLOCK,SHOT_RESULT,PTS_TYPE,SHOT_DIST,CLOSE_DEF_DIST
21400760,"FEB 07, 2015 - GSW @ NYK",stephen curry,14,4,5:40,missed,2,22.4,3.4
21400760,"FEB 07, 2015 - GSW @ NYK",stephen curry,15,4,2:54,made,3,25.8,6.1
21400760,"FEB 07, 2015 - GSW @ NYK",stephen curry,16,4,2:17,made,3,25.8,4.8
21400760,"FEB 07, 2015 - GSW @ NYK",stephen curry,17,4,1:23,missed,3,28.6,0.4
21400760,"FEB 07, 2015 - GSW @ NYK",stephen curry,18,4,0:32,made,2,4.9,2.6
21400775,"FEB 09, 2015 - GSW @ PHI",stephen curry,18,4,3:32,missed,3,24.1,10.1
21400775,"FEB 09, 2015 - GSW @ PHI",stephen curry,19,4,2:31,made,2,5.8,3.4
21400775,"FEB 09, 2015 - GSW @ PHI",stephen curry,20,4,0:49,missed,2,21.6,5.0
21400793,"FEB 11, 2015 - GSW @ MIN",stephen curry,1,1,10:21,missed,3,25.2,3.6
21400793,"FEB 11, 2015 - GSW @ MIN",stephen curry,2,1,8:52,made,2,7.0,1.9
21400793,"FEB 11, 2015 - GSW @ MIN",stephen curry,3,1,8:00,made,2,19.0,4.0
21400793,"FEB 11, 2015 - GSW @ MIN",stephen curry,4,1,5:35,missed,3,24.9,6.5
21400793,"FEB 11, 2015 - GSW @ MIN",stephen curry,5,1,3:18,made,2,10.7,5.2
21400793,"FEB 11, 2015 - GSW @ MIN",stephen curry,6,1,2:24,missed,3,24.9,2.3
21400793,"FEB 11, 2015 - GSW @ MIN",stephen curry,7,1,1:45,missed,3,22.7,6.6
21400793,"FEB 11, 2015 - GSW @ MIN",stephen curry,8,1,1:20,made,2,18.9,5.0
21400793,"FEB 11, 2015 - GSW @ MIN",stephen curry,9,2,2:22,made,3,23.5,20.2
21400793,"FEB 11, 2015 - GSW @ MIN",stephen curry,10,2,1:16,missed,2,17.8,7.9
21400793,"FEB 11, 2015 - GSW @ MIN",stephen curry,11,2,0:37,missed,2,12.3,5.3
21400793,"FEB 11, 2015 - GSW @ MIN",stephen curry,12,3,8:56,missed,2,20.2,6.1
21400793,"FEB 11, 2015 - GSW @ MIN",stephen curry,13,3,8:36,made,2,18.6,5.1
21400793,"FEB 11, 2015 - GSW @ MIN",stephen curry,14,3,6:59,missed,3,29.1,7.2
21400793,"FEB 11, 2015 - GSW @ MIN",stephen curry,15,3,6:50,missed,3,24.7,4.6
21400793,"FEB 11, 2015 - GSW @ MIN",stephen curry,16,3,5:36,made,3,25.7,9.1
21400793,"FEB 11, 2015 - GSW @ MIN",stephen curry,17,3,4:14,made,2,3.0,1.8
21400793,"FEB 11, 2015 - GSW @ MIN",stephen curry,18,3,1:47,missed,3,27.0,3.9
21400793,"FEB 11, 2015 - GSW @ MIN",stephen curry,19,3,0:55,missed,2,5.0,2.2
21400793,"FEB 11, 2015 - GSW @ MIN",stephen curry,20,4,4:25,missed,2,19.8,1.7
21400793,"FEB 11, 2015 - GSW @ MIN",stephen curry,21,4,4:01,missed,3,22.4,6.7
21400793,"FEB 11, 2015 - GSW @ MIN",stephen curry,22,4,1:55,made,2,9.5,3.7
21400793,"FEB 11, 2015 - GSW @ MIN",stephen curry,23,4,0:20,missed,2,23.0,4.4
21400814,"FEB 20, 2015 - GSW vs. SAS",stephen curry,1,1,9:13,missed,3,23.8,0.2
21400814,"FEB 20, 2015 - GSW vs. SAS",stephen curry,2,1,8:38,made,2,5.5,2.4
21400814,"FEB 20, 2015 - GSW vs. SAS",stephen curry,3,1,6:30,missed,2,18.7,4.5
21400814,"FEB 20, 2015 - GSW vs. SAS",stephen curry,4,1,5:35,missed,2,5.4,1.0
21400814,"FEB 20, 2015 - GSW vs. SAS",stephen curry,5,1,1:03,made,3,24.7,3.4
21400814,"FEB 20, 2015 - GSW vs. SAS",stephen curry,6,1,0:45,missed,3,24.9,4.2
21400814,"FEB 20, 2015 - GSW vs. SAS",stephen curry,7,2,5:58,made,3,23.1,4.4
21400814,"FEB 20, 2015 - GSW vs. SAS",stephen curry,8,2,3:14,made,3,26.5,4.7
21400814,"FEB 20, 2015 - GSW vs. SAS",stephen curry,9,2,0:42,made,2,2.9,3.1
21400814,"FEB 20, 2015 - GSW vs. SAS",stephen curry,10,3,10:43,made,2,13.6,1.7
21400814,"FEB 20, 2015 - GSW vs. SAS",stephen curry,11,3,10:24,made,2,4.5,3.5
21400814,"FEB 20, 2015 - GSW vs. SAS",stephen curry,12,3,9:58,missed,3,25.3,6.2
21400814,"FEB 20, 2015 - GSW vs. SAS",stephen curry,13,3,8:00,missed,2,3.1,4.6
21400814,"FEB 20, 2015 - GSW vs. SAS",stephen curry,14,3,7:02,missed,2,21.0,7.3
21400814,"FEB 20, 2015 - GSW vs. SAS",stephen curry,15,3,6:20,missed,3,23.2,4.1
21400814,"FEB 20, 2015 - GSW vs. SAS",stephen curry,16,3,2:35,missed,2,4.2,0.5
21400814,"FEB 20, 2015 - GSW vs. SAS",stephen curry,17,3,0:42,made,3,24.0,3.8
21400838,"FEB 24, 2015 - GSW @ WAS",stephen curry,1,1,9:47,missed,3,22.1,2.1
21400838,"FEB 24, 2015 - GSW @ WAS",stephen curry,2,1,9:27,made,3,25.5,5.7
21400838,"FEB 24, 2015 - GSW @ WAS",stephen curry,3,1,7:56,made,2,2.3,9.8
21400838,"FEB 24, 2015 - GSW @ WAS",stephen curry,4,1,7:31,missed,2,0.9,2.3
21400838,"FEB 24, 2015 - GSW @ WAS",stephen curry,5,1,4:44,made,2,18.9,3.3
21400838,"FEB 24, 2015 - GSW @ WAS",stephen curry,6,1,2:37,made,3,24.6,2.0
21400838,"FEB 24, 2015 - GSW @ WAS",stephen curry,7,1,1:16,made,3,26.2,2.8
21400838,"FEB 24, 2015 - GSW @ WAS",stephen curry,8,1,0:49,missed,3,25.1,3.0
21400838,"FEB 24, 2015 - GSW @ WAS",stephen curry,9,3,11:44,made,3,23.5,6.7
21400838,"FEB 24, 2015 - GSW @ WAS",stephen curry,10,3,9:12,missed,3,28.5,4.9
21400838,"FEB 24, 2015 - GSW @ WAS",stephen curry,11,3,5:39,made,2,16.8,3.3
21400838,"FEB 24, 2015 - GSW @ WAS",stephen curry,12,3,4:50,missed,2,8.3,2.3
21400838,"FEB 24, 2015 - GSW @ WAS",stephen curry,13,3,4:41,missed,3,24.5,5.4
21400838,"FEB 24, 2015 - GSW @ WAS",stephen curry,14,3,1:26,made,3,25.0,5.5
21400838,"FEB 24, 2015 - GSW @ WAS",stephen curry,15,3,0:57,made,2,20.4,3.7
21400838,"FEB 24, 2015 - GSW @ WAS",stephen curry,16,3,0:37,made,2,4.5,2.7
21400838,"FEB 24, 2015 - GSW @ WAS",stephen curry,17,4,2:29,missed,2,22.2,3.0
21400838,"FEB 24, 2015 - GSW @ WAS",stephen curry,18,4,1:28,made,2,9.2,3.2
21400854,"FEB 26, 2015 - GSW @ CLE",stephen curry,1,1,9:57,made,3,24.2,2.7
21400854,"FEB 26, 2015 - GSW @ CLE",stephen curry,2,1,9:18,missed,3,25.4,4.9
21400854,"FEB 26, 2015 - GSW @ CLE",stephen curry,3,1,6:46,made,3,22.2,17.7
21400854,"FEB 26, 2015 - GSW @ CLE",stephen curry,4,1,4:47,made,3,25.9,5.7
21400854,"FEB 26, 2015 - GSW @ CLE",stephen curry,5,1,1:34,missed,3,25.5,4.0
21400854,"FEB 26, 2015 - GSW @ CLE",stephen curry,6,1,0:03,missed,2,22.5,3.8
21400854,"FEB 26, 2015 - GSW @ CLE",stephen curry,7,2,2:17,made,2,6.2,3.9
21400854,"FEB 26, 2015 - GSW @ CLE",stephen curry,8,3,9:56,missed,3,25.0,3.6
21400854,"FEB 26, 2015 - GSW @ CLE",stephen curry,9,3,8:36,missed,2,8.5,4.1
21400854,"FEB 26, 2015 - GSW @ CLE",stephen curry,10,3,8:12,missed,2,19.7,2.6
21400854,"FEB 26, 2015 - GSW @ CLE",stephen curry,11,3,6:39,made,2,4.2,4.3
21400854,"FEB 26, 2015 - GSW @ CLE",stephen curry,12,3,6:11,missed,3,25.5,7.7
21400854,"FEB 26, 2015 - GSW @ CLE",stephen curry,13,3,5:20,missed,2,7.4,3.7
21400854,"FEB 26, 2015 - GSW @ CLE",stephen curry,14,4,4:48,missed,2,18.8,4.4
21400854,"FEB 26, 2015 - GSW @ CLE",stephen curry,15,4,3:02,missed,2,4.0,0.4
21400854,"FEB 26, 2015 - GSW @ CLE",stephen curry,16,4,2:04,missed,3,26.6,5.8
21400854,"FEB 26, 2015 - GSW @ CLE",stephen curry,17,4,1:08,missed,3,24.6,5.5
21400861,"FEB 27, 2015 - GSW @ TOR",stephen curry,1,1,11:20,made,2,4.9,5.2
21400861,"FEB 27, 2015 - GSW @ TOR",stephen curry,2,1,10:06,made,2,2.8,28.7
21400861,"FEB 27, 2015 - GSW @ TOR",stephen curry,3,1,8:03,missed,2,19.8,3.5
21400861,"FEB 27, 2015 - GSW @ TOR",stephen curry,4,1,7:30,missed,2,3.3,3.4
21400861,"FEB 27, 2015 - GSW @ TOR",stephen curry,5,1,2:10,missed,2,20.9,3.5
21400861,"FEB 27, 2015 - GSW @ TOR",stephen curry,6,1,1:10,made,3,23.7,2.8
21400861,"FEB 27, 2015 - GSW @ TOR",stephen curry,7,2,3:15,made,2,14.1,3.9
21400861,"FEB 27, 2015 - GSW @ TOR",stephen curry,8,2,1:21,missed,2,10.5,1.1
21400861,"FEB 27, 2015 - GSW @ TOR",stephen curry,9,3,7:47,missed,3,28.5,6.8
21400861,"FEB 27, 2015 - GSW @ TOR",stephen curry,10,3,6:17,made,2,4.6,3.5
21400861,"FEB 27, 2015 - GSW @ TOR",stephen curry,11,3,4:41,made,2,0.8,3.4
21400861,"FEB 27, 2015 - GSW @ TOR",stephen curry,12,3,4:08,made,3,24.8,6.7
21400861,"FEB 27, 2015 - GSW @ TOR",stephen curry,13,3,3:11,made,3,24.7,4.7
21400880,"MAR 01, 2015 - GSW @ BOS",stephen curry,1,1,11:24,made,2,0.9,1.2
21400880,"MAR 01, 2015 - GSW @ BOS",stephen curry,2,1,8:24,made,3,25.5,5.2
21400880,"MAR 01, 2015 - GSW @ BOS",stephen curry,3,1,6:00,missed,2,3.3,1.8
21400880,"MAR 01, 2015 - GSW @ BOS",stephen curry,4,1,5:29,missed,3,24.5,3.8
21400880,"MAR 01, 2015 - GSW @ BOS",stephen curry,5,1,3:47,made,2,11.4,4.3
21400880,"MAR 01, 2015 - GSW @ BOS",stephen curry,6,1,2:18,made,2,5.5,3.3
21400880,"MAR 01, 2015 - GSW @ BOS",stephen curry,7,1,2:03,made,3,25.2,5.1
21400880,"MAR 01, 2015 - GSW @ BOS",stephen curry,8,1,0:57,made,2,12.7,2.8
21400880,"MAR 01, 2015 - GSW @ BOS",stephen curry,9,1,0:38,missed,2,22.8,0.4
21400880,"MAR 01, 2015 - GSW @ BOS",stephen curry,10,1,0:26,missed,3,24.6,4.8
21400880,"MAR 01, 2015 - GSW @ BOS",stephen curry,11,2,6:16,missed,3,23.1,4.1
21400880,"MAR 01, 2015 - GSW @ BOS",stephen curry,12,2,2:11,made,2,6.0,3.2
21400880,"MAR 01, 2015 - GSW @ BOS",stephen curry,13,2,0:43,made,3,25.5,6.3
21400880,"MAR 01, 2015 - GSW @ BOS",stephen curry,14,2,0:05,missed,2,4.1,2.1
21400880,"MAR 01, 2015 - GSW @ BOS",stephen curry,15,3,10:07,made,2,5.5,3.9
21400880,"MAR 01, 2015 - GSW @ BOS",stephen curry,16,3,9:49,made,2,3.8,6.7
21400880,"MAR 01, 2015 - GSW @ BOS",stephen curry,17,3,8:43,made,3,24.3,7.7
21400880,"MAR 01, 2015 - GSW @ BOS",stephen curry,18,3,8:10,missed,2,23.2,5.2
21400880,"MAR 01, 2015 - GSW @ BOS",stephen curry,19,4,9:27,made,3,24.5,11.0
21400880,"MAR 01, 2015 - GSW @ BOS",stephen curry,20,4,7:30,made,2,16.8,3.2
21400880,"MAR 01, 2015 - GSW @ BOS",stephen curry,21,4,6:52,missed,2,24.4,5.6
21400880,"MAR 01, 2015 - GSW @ BOS",stephen curry,22,4,2:39,made,2,18.5,1.1
21400886,"MAR 02, 2015 - GSW @ BKN",stephen curry,1,1,6:16,missed,3,23.2,4.1
21400886,"MAR 02, 2015 - GSW @ BKN",stephen curry,2,1,5:23,missed,2,15.6,3.7
21400886,"MAR 02, 2015 - GSW @ BKN",stephen curry,3,1,5:14,made,3,23.1,13.6
21400886,"MAR 02, 2015 - GSW @ BKN",stephen curry,4,3,9:12,missed,3,24.6,4.4
21400886,"MAR 02, 2015 - GSW @ BKN",stephen curry,5,3,2:06,missed,3,25.7,1.9
21400886,"MAR 02, 2015 - GSW @ BKN",stephen curry,6,3,1:33,missed,2,9.3,3.6
21400886,"MAR 02, 2015 - GSW @ BKN",stephen curry,7,3,0:13,made,3,24.4,6.0
21400886,"MAR 02, 2015 - GSW @ BKN",stephen curry,8,4,9:38,made,3,27.4,4.0
21400886,"MAR 02, 2015 - GSW @ BKN",stephen curry,9,4,8:58,made,2,4.2,4.3
21400886,"MAR 02, 2015 - GSW @ BKN",stephen curry,10,4,7:30,missed,3,23.8,2.7
21400886,"MAR 02, 2015 - GSW @ BKN",stephen curry,11,4,4:24,missed,3,25.0,12.5
21400886,"MAR 02, 2015 - GSW @ BKN",stephen curry,12,4,3:52,made,3,23.1,10.1
21400886,"MAR 02, 2015 - GSW @ BKN",stephen curry,13,4,3:17,made,3,23.8,6.3
21400886,"MAR 02, 2015 - GSW @ BKN",stephen curry,14,4,2:26,made,3,24.9,11.4
21400886,"MAR 02, 2015 - GSW @ BKN",stephen curry,15,4,2:08,missed,3,25.0,7.1
21400886,"MAR 02, 2015 - GSW @ BKN",stephen curry,16,4,1:10,made,2,21.6,8.3
21400907,"MAR 04, 2015 - GSW vs. MIL",stephen curry,1,1,9:49,missed,2,8.0,2.5
21400907,"MAR 04, 2015 - GSW vs. MIL",stephen curry,2,1,7:26,missed,3,25.9,3.0
21400907,"MAR 04, 2015 - GSW vs. MIL",stephen curry,3,1,5:34,made,3,23.8,7.5
21400907,"MAR 04, 2015 - GSW vs. MIL",stephen curry,4,1,5:00,made,3,27.5,6.4
21400907,"MAR 04, 2015 - GSW vs. MIL",stephen curry,5,1,3:33,missed,3,29.3,6.4
21400907,"MAR 04, 2015 - GSW vs. MIL",stephen curry,6,1,0:11,missed,3,25.1,4.8
21400907,"MAR 04, 2015 - GSW vs. MIL",stephen curry,7,2,0:06,missed,2,9.4,2.4
21400907,"MAR 04, 2015 - GSW vs. MIL",stephen curry,8,3,9:22,missed,3,25.5,6.0
21400907,"MAR 04, 2015 - GSW vs. MIL",stephen curry,9,3,8:53,missed,3,24.5,5.4
21400907,"MAR 04, 2015 - GSW vs. MIL",stephen curry,10,4,10:41,missed,3,23.6,3.7
21400907,"MAR 04, 2015 - GSW vs. MIL",stephen curry,11,4,10:20,made,3,23.7,6.0
21400907,"MAR 04, 2015 - GSW vs. MIL",stephen curry,12,4,9:50,made,3,27.7,6.5
21400907,"MAR 04, 2015 - GSW vs. MIL",stephen curry,13,4,9:15,made,3,27.3,1.8
21400907,"MAR 04, 2015 - GSW vs. MIL",stephen curry,14,4,5:39,missed,3,23.9,3.6
21400907,"MAR 04, 2015 - GSW vs. MIL",stephen curry,15,4,5:14,missed,2,6.6,0.3
21400907,"MAR 04, 2015 - GSW vs. MIL",stephen curry,16,4,1:58,made,3,23.3,20.1
