Permit #,Contact,Permit Type Description,Permit Subtype Description,Date Entered,Date Issued,wait_time
2018004673,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-01-26,2018-01-31,5
2019007185,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2019-02-05,2019-04-19,73
2019026400,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-05-07,2019-05-22,15
2017032689,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-05-17,2017-05-25,8
2019024229,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-04-25,2019-05-06,11
2018017880,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-03-30,2018-05-04,35
2018060685,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2018-09-24,2018-09-28,4
2017035383,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-05-30,2017-06-14,15
2019020234,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-04-08,2019-04-17,9
2018010338,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-02-23,2018-02-28,5
2018066791,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-10-22,2018-11-05,14
2018037416,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-06-27,2018-07-10,13
2019029159,LEGACY SOUTH BUILDERS LLC,Building Residential - New,Single Family Residence,2019-05-17,2019-05-17,0
2019020238,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-04-08,2019-04-17,9
2017037006,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-06-06,2017-06-19,13
2018015373,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-03-20,2018-03-22,2
2018071141,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2018-11-09,2018-11-20,11
2017032707,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-05-17,2017-05-25,8
2017056368,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-08-28,2017-08-30,2
2019005795,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-01-29,2019-02-05,7
2017069523,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-10-27,2017-11-07,11
2019021736,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-04-15,2019-04-24,9
2019027399,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-05-10,2019-05-22,12
2019003281,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-01-17,2019-01-31,14
2018059983,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-09-20,2018-10-10,20
2017026677,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-04-20,2017-05-01,11
2017017502,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-03-14,2017-04-14,31
2018029889,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2018-05-25,2018-06-22,28
2017027304,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-04-24,2017-04-25,1
2017034579,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-05-24,2017-08-04,72
2019005278,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-01-28,2019-02-12,15
2018001789,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2018-01-10,2018-01-10,0
2019002752,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-01-15,2019-01-28,13
2017058251,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2017-09-07,2017-09-21,14
2019007163,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2019-02-05,2019-04-19,73
2017082088,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-12-29,2018-01-02,4
2017015183,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-03-06,2017-03-31,25
2018017842,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-03-30,2018-05-04,35
2019003300,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-01-17,2019-01-31,14
2017058252,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2017-09-07,2017-09-21,14
2018067444,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-10-24,2018-11-09,16
2017053796,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-08-16,2017-08-28,12
2017039808,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-06-15,2017-08-07,53
2018064756,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2018-10-11,2018-10-30,19
2017035373,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-05-30,2017-06-14,15
2018067252,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2018-10-23,2018-11-05,13
2019019605,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-04-04,2019-04-15,11
2018006948,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-02-06,2018-02-12,6
2018078384,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-12-17,2019-01-02,16
2018021197,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2018-04-17,2018-05-15,28
2018018681,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-04-04,2018-05-04,30
2019006915,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2019-02-04,2019-05-17,102
2017021700,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-03-31,2017-05-01,31
2017067227,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-10-18,2017-10-25,7
2018037224,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2018-06-26,2018-06-28,2
2017015153,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-03-06,2017-04-07,32
2017043626,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-07-03,2017-08-01,29
2019013985,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-03-11,2019-03-18,7
2018069662,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-11-05,2018-11-27,22
2017029472,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-05-03,2017-05-16,13
2017021409,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-03-30,2017-04-14,15
2019015941,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-03-19,2019-03-25,6
2017016965,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-03-13,2017-03-31,18
2019027405,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-05-10,2019-05-22,12
2017015163,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-03-06,2017-03-31,25
2017046564,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-07-17,2017-08-09,23
2017037325,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-06-07,2017-06-19,12
2017071445,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2017-11-06,2017-11-06,0
2019007211,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2019-02-05,2019-05-17,101
2018040184,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2018-07-11,2018-07-18,7
2017049659,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-07-31,2017-08-04,4
2017056327,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-08-28,2017-08-30,2
2019020239,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-04-08,2019-04-17,9
2018037951,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-06-28,2018-07-10,12
2018017887,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-03-30,2018-05-04,35
2019025646,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-05-02,2019-05-16,14
2017046344,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-07-17,2017-08-04,18
2017047230,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-07-19,2017-08-07,19
2017062608,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-09-26,2017-10-13,17
2017034581,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-05-24,2017-08-04,72
2017060347,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-09-15,2017-09-21,6
2019025043,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-04-30,2019-05-13,13
2019024226,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-04-25,2019-05-06,11
2017070226,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-11-01,2017-12-06,35
2019014642,LEGACY SOUTH BUILDERS LLC,Building Residential - New,Single Family Residence,2019-03-13,2019-03-13,0
2018015828,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-03-21,2018-04-06,16
2019019590,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-04-04,2019-04-15,11
2018068388,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-10-29,2018-12-19,51
2018079385,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-12-20,2018-12-27,7
2017053330,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-08-14,2018-03-16,214
2017081461,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-12-22,2018-01-03,12
2017060544,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-09-18,2017-09-20,2
2019016043,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-03-19,2019-03-29,10
2019002750,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-01-15,2019-01-31,16
2017041780,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-06-26,2017-07-20,24
2019014720,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2019-03-13,2019-03-28,15
2017070338,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-11-01,2017-11-22,21
2017046338,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-07-17,2017-08-04,18
2019010251,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-02-20,2019-03-05,13
2017067202,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-10-18,2017-10-25,7
2017042359,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-06-27,2017-08-15,49
2017029468,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-05-03,2017-05-16,13
2018076491,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-12-07,2018-12-17,10
2019002968,LEGACY SOUTH BUILDERS LLC,Building Residential - New,Single Family Residence,2019-01-16,2019-02-08,23
2019013206,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-03-06,2019-03-21,15
2018059442,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-09-18,2018-11-01,44
2018019546,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-04-09,2018-04-27,18
2019009632,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-02-18,2019-03-12,22
2017071357,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2017-11-06,2017-11-06,0
2018016147,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-03-22,2018-04-06,15
2017020662,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-03-28,2017-04-07,10
2017043606,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-07-03,2017-08-01,29
2018042534,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2018-07-20,2018-08-28,39
2017039815,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-06-15,2017-06-21,6
2018037498,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-06-27,2018-07-10,13
2018045640,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-08-02,2018-08-21,19
2017074439,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-11-20,2018-02-14,86
2019007204,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2019-02-05,2019-05-17,101
2017065507,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-10-10,2017-10-13,3
2019007494,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2019-02-06,2019-05-17,100
2017077443,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-12-05,2018-01-24,50
2019021741,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-04-15,2019-04-24,9
2017060340,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-09-15,2017-09-21,6
2019014662,LEGACY SOUTH BUILDERS LLC,Building Residential - New,Single Family Residence,2019-03-13,2019-03-20,7
2018067280,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2018-10-23,2018-10-30,7
2018001456,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-01-09,2018-03-02,52
2018004589,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-01-26,2018-01-31,5
2019019597,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-04-04,2019-04-15,11
2018037949,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-06-28,2018-07-10,12
2019009637,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-02-18,2019-03-12,22
2018009939,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-02-21,2018-02-27,6
2017045553,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-07-12,2017-08-18,37
2019025647,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-05-02,2019-05-24,22
2017027750,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2017-04-26,2017-04-26,0
2017043025,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-06-29,2017-07-06,7
2019029125,LEGACY SOUTH BUILDERS LLC,Building Residential - New,Single Family Residence,2019-05-17,2019-05-23,6
2018077085,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-12-11,2018-12-17,6
2017077440,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-12-05,2018-01-24,50
2017034580,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-05-24,2017-08-04,72
2017058053,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-09-06,2017-09-14,8
2019010165,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-02-20,2019-03-05,13
2019003781,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-01-21,2019-02-05,15
2018028284,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-05-17,2018-05-24,7
2017045531,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-07-12,2017-07-21,9
2019024631,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-04-29,2019-05-10,11
2017034576,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-05-24,2017-08-04,72
2017032477,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-05-16,2017-05-22,6
2017037004,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-06-06,2017-06-19,13
2018037947,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-06-28,2018-07-10,12
2018061519,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-09-27,2018-10-23,26
2019027384,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-05-10,2019-05-22,12
2019006934,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2019-02-04,2019-04-12,67
2018004611,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-01-26,2018-01-31,5
2018013549,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-03-12,2018-03-15,3
2019017162,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-03-25,2019-04-08,14
2018079400,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-12-20,2018-12-27,7
2018002829,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-01-18,2018-01-26,8
2017045534,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-07-12,2017-07-21,9
2018029402,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-05-23,2018-05-31,8
2018025127,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2018-05-03,2018-05-09,6
2018067408,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-10-24,2018-11-09,16
2019027095,LEGACY SOUTH BUILDERS LLC,Building Residential - New,Single Family Residence,2019-05-09,2019-05-17,8
2019009089,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2019-02-14,2019-02-20,6
2018014058,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-03-13,2018-03-16,3
2017034570,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-05-24,2017-06-08,15
2019017996,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-03-27,2019-04-02,6
2019016018,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-03-19,2019-03-29,10
2017042364,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-06-27,2017-08-15,49
2017075458,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-11-27,2017-12-14,17
2019027327,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-05-10,2019-05-22,12
2019009092,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2019-02-14,2019-02-20,6
2019018166,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-03-28,2019-04-08,11
2017015184,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-03-06,2017-03-31,25
2018028218,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-05-17,2018-05-24,7
2018079357,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-12-20,2018-12-27,7
2017046576,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-07-17,2017-08-09,23
2018043160,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-07-24,2018-08-13,20
2018037415,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-06-27,2018-07-10,13
2017072685,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-11-10,2017-11-22,12
2018062469,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-10-02,2018-10-22,20
2017023775,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-04-10,2017-05-04,24
2018067409,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-10-24,2018-11-09,16
2018015825,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-03-21,2018-04-06,16
2017071457,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2017-11-06,2017-11-06,0
2017028509,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-04-28,2017-05-16,18
2018034149,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-06-13,2018-07-05,22
2018002417,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-01-15,2018-04-06,81
2018043305,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-07-24,2018-08-13,20
2018001452,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-01-09,2018-03-02,52
2019006909,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2019-02-04,2019-05-17,102
2017071473,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2017-11-06,2017-11-06,0
2017016973,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-03-13,2017-04-05,23
2019027372,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-05-10,2019-05-22,12
2017044786,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-07-10,2017-07-11,1
2018032147,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2018-06-05,2018-06-06,1
2018007461,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-02-08,2018-02-20,12
2018013546,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-03-12,2018-03-15,3
2017056324,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-08-28,2017-08-30,2
2017027738,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2017-04-26,2017-04-26,0
2017029897,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-05-04,2017-05-22,18
2018014056,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-03-13,2018-03-16,3
2017027110,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-04-24,2017-05-01,7
2019008237,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-02-11,2019-02-22,11
2018031388,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-06-01,2018-06-20,19
2019027080,LEGACY SOUTH BUILDERS LLC,Building Residential - New,Single Family Residence,2019-05-09,2019-05-17,8
2017077454,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-12-05,2018-01-19,45
2017074455,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-11-20,2018-02-14,86
2018045641,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-08-02,2018-08-21,19
2018019549,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-04-09,2018-04-27,18
2019020228,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-04-08,2019-04-17,9
2017041792,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-06-26,2017-07-20,24
2018040140,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-07-11,2018-07-26,15
2019026402,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-05-07,2019-05-22,15
2018030009,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-05-25,2018-05-30,5
2018015379,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-03-20,2018-03-22,2
2017015148,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-03-06,2017-04-07,32
2018025002,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2018-05-03,2018-05-09,6
2019006954,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2019-02-04,2019-04-12,67
2018076582,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-12-07,2018-12-17,10
2018028263,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-05-17,2018-05-24,7
2017029901,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-05-04,2017-05-22,18
2019026396,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-05-07,2019-05-22,15
2017060411,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-09-18,2017-09-20,2
2019007259,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2019-02-05,2019-05-17,101
2017056363,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-08-28,2017-08-30,2
2018016972,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-03-27,2018-03-29,2
2017041327,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-06-22,2017-07-17,25
2017026683,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-04-20,2017-05-01,11
2017046573,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-07-17,2017-08-09,23
2017041799,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-06-26,2017-07-20,24
2018031406,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-06-01,2018-06-15,14
2019007148,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2019-02-05,2019-04-12,66
2019017955,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-03-27,2019-04-02,6
2018068718,LEGACY SOUTH BUILDERS LLC,Building Residential - New,Single Family Residence,2018-10-30,2018-11-08,9
2017052627,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-08-10,2017-08-17,7
2018004624,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-01-26,2018-01-31,5
2017046567,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2017-07-17,2017-08-09,23
2019016048,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-03-19,2019-03-29,10
2017034578,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-05-24,2017-08-04,72
2018019551,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-04-09,2018-04-27,18
2019026443,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-05-07,2019-05-22,15
2019017263,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-03-25,2019-04-08,14
2019009634,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2019-02-18,2019-03-12,22
2017052575,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-08-10,2017-08-17,7
2019025039,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-04-30,2019-05-13,13
2017039792,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-06-15,2017-08-07,53
2017041321,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-06-22,2017-07-17,25
2018055826,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-08-30,2018-09-25,26
2018076284,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-12-06,2018-12-17,11
2017037198,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-06-06,2017-06-19,13
2017035771,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-05-31,2017-06-02,2
2019010236,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2019-02-20,2019-03-05,13
2018024971,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2018-05-03,2018-05-09,6
2017069510,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-10-27,2017-11-07,11
2019024239,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-04-25,2019-05-13,18
2017047883,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-07-21,2017-07-27,6
2018010392,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2018-02-23,2018-03-08,13
2019003285,BEAZER HOMES CORP,Building Residential - New,Single Family Residence,2019-01-17,2019-01-31,14
2017015136,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-03-06,2017-04-07,32
2019008447,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2019-02-11,2019-04-29,77
2017026678,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-04-20,2017-05-01,11
2017057973,HIGHLAND HOMES LLC,Building Residential - New,Single Family Residence,2017-09-06,2017-09-11,5
2017017509,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-03-14,2017-04-14,31
2018004612,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2018-01-26,2018-03-16,49
2018045637,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2018-08-02,2018-08-21,19
2017036979,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-06-06,2017-06-19,13
2017074430,REGENT HOMES LLC,Building Residential - New,Single Family Residence,2017-11-20,2018-02-14,86
2017039802,OLE SOUTH PROPERTIES INC,Building Residential - New,Single Family Residence,2017-06-15,2017-06-21,6
2017041262,PARAGON GROUP LLC,Building Residential - New,Single Family Residence,2017-06-22,2017-07-17,25
