HHID,AverageTimeSitting,AvgDrinksPerWeek,MorningNightPerson
91010203.0,4.0,6.0,2.0
91010209.0,6.0,0.0,4.0
91010213.0,10.0,0.0,1.0
91010219.0,5.0,0.0,1.0
91010224.0,5.0,1.0,5.0
91010229.0,10.0,0.0,1.0
91010243.0,9.0,0.0,4.0
91010250.0,12.0,0.0,3.0
91010255.0,5.0,2.0,2.0
91010266.0,5.0,12.0,2.0
91010278.0,5.0,0.0,1.0
91010280.0,8.0,70.0,1.0
91010281.0,10.0,2.0,1.0
91010284.0,6.0,0.0,4.0
91010286.0,5.0,0.0,1.0
91010292.0,0.0,0.0,2.0
91010293.0,3.0,0.0,3.0
91010298.0,3.0,0.0,1.0
91010309.0,10.0,6.0,2.0
91010311.0,18.0,0.0,1.0
91010315.0,2.0,0.0,1.0
91010326.0,9.0,9.0,2.0
91010341.0,3.0,0.0,5.0
91010343.0,4.0,1.0,4.0
91010352.0,12.0,0.0,5.0
91010363.0,3.0,0.0,2.0
91010366.0,1.0,0.0,4.0
91010373.0,3.0,1.0,1.0
91010376.0,20.0,6.0,3.0
91010387.0,11.0,6.0,3.0
91010388.0,12.0,0.0,2.0
91010418.0,8.0,4.0,3.0
91010424.0,6.0,0.0,3.0
91010440.0,2.0,0.0,1.0
91010454.0,10.0,2.0,1.0
91010460.0,8.0,12.0,4.0
91010468.0,12.0,0.0,4.0
91010481.0,3.0,2.0,2.0
91010484.0,18.0,0.0,5.0
91010495.0,5.0,0.0,4.0
91010497.0,3.0,0.0,1.0
91010516.0,12.0,0.0,3.0
91010523.0,16.0,0.0,5.0
91010524.0,2.0,1.0,1.0
91010527.0,8.0,0.0,1.0
91010534.0,6.0,0.0,2.0
91010535.0,4.0,0.0,4.0
91010536.0,4.0,6.0,2.0
91010540.0,4.0,0.0,2.0
91010544.0,20.0,21.0,5.0
91010545.0,12.0,0.0,3.0
91010552.0,6.0,0.0,1.0
91010553.0,8.0,1.0,2.0
91010556.0,12.0,0.0,1.0
91010563.0,8.0,15.0,2.0
91010564.0,5.0,4.0,1.0
91010567.0,8.0,1.0,4.0
91010572.0,5.0,0.0,1.0
91010579.0,3.0,0.0,2.0
91010581.0,8.0,0.0,2.0
91010582.0,2.0,0.0,1.0
91010592.0,7.0,0.0,2.0
91010599.0,10.0,0.0,2.0
91010600.0,3.0,0.0,1.0
91010608.0,8.0,2.0,4.0
91010614.0,4.0,0.0,1.0
91010615.0,15.0,0.0,2.0
91010617.0,10.0,3.0,2.0
91010626.0,6.0,4.0,1.0
91010631.0,4.0,0.0,4.0
91010635.0,10.0,0.0,3.0
91010636.0,4.0,14.0,1.0
91010637.0,4.0,1.0,4.0
91010641.0,5.0,6.0,4.0
91010642.0,10.0,0.0,3.0
91010646.0,10.0,0.0,2.0
91010653.0,4.0,0.0,2.0
91010656.0,6.0,0.0,2.0
91010659.0,16.0,0.0,4.0
91010660.0,8.0,0.0,1.0
91010662.0,8.0,0.0,1.0
91010664.0,2.0,0.0,1.0
91010667.0,14.0,0.0,3.0
91010669.0,10.0,0.0,4.0
91010670.0,10.0,0.0,2.0
91010672.0,10.0,0.0,3.0
91010674.0,8.0,1.0,1.0
91010675.0,5.0,0.0,2.0
91010676.0,12.0,1.0,3.0
91010682.0,16.0,0.0,2.0
91010683.0,10.0,1.0,1.0
91010685.0,12.0,7.0,2.0
91010690.0,3.0,28.0,4.0
91010696.0,3.0,0.0,1.0
91010704.0,6.0,2.0,3.0
91010707.0,4.0,3.0,2.0
91010710.0,5.0,0.0,1.0
91010724.0,10.0,6.0,1.0
91010735.0,8.0,12.0,1.0
91010739.0,10.0,0.0,1.0
91010747.0,12.0,0.0,4.0
91010751.0,4.0,0.0,1.0
91010753.0,4.0,0.0,4.0
91010758.0,20.0,3.0,1.0
91010759.0,10.0,12.0,2.0
91010761.0,4.0,0.0,4.0
91010764.0,6.0,0.0,4.0
91010766.0,5.0,0.0,2.0
91010770.0,3.0,2.0,3.0
91010772.0,1.0,1.0,4.0
91010774.0,3.0,8.0,1.0
91010792.0,2.0,2.0,2.0
91010804.0,8.0,6.0,4.0
91010807.0,6.0,1.0,4.0
91010808.0,8.0,0.0,5.0
91010814.0,10.0,0.0,5.0
91010819.0,5.0,8.0,2.0
91010831.0,10.0,2.0,1.0
91010832.0,15.0,0.0,1.0
91010833.0,6.0,0.0,1.0
91010834.0,11.0,0.0,1.0
91010837.0,10.0,28.0,3.0
91010845.0,1.0,5.0,1.0
91010848.0,8.0,0.0,5.0
91010850.0,10.0,4.0,4.0
91010852.0,3.0,12.0,2.0
91010853.0,8.0,0.0,3.0
91010855.0,6.0,0.0,3.0
91010856.0,12.0,9.0,1.0
91010859.0,12.0,4.0,4.0
91010862.0,6.0,4.0,2.0
91010872.0,10.0,1.0,1.0
91010877.0,5.0,0.0,2.0
91010878.0,8.0,1.0,3.0
91010883.0,12.0,0.0,1.0
91010886.0,10.0,5.0,1.0
91010888.0,6.0,4.0,2.0
91010892.0,1.0,3.0,5.0
91010894.0,8.0,0.0,5.0
91010896.0,6.0,6.0,3.0
91010899.0,8.0,0.0,3.0
91010900.0,8.0,0.0,4.0
91010901.0,8.0,4.0,4.0
91010904.0,3.0,5.0,2.0
91010906.0,7.0,0.0,5.0
91010908.0,5.0,14.0,2.0
91010913.0,6.0,8.0,2.0
91010922.0,3.0,4.0,2.0
91010923.0,5.0,0.0,1.0
91010934.0,10.0,0.0,1.0
91010937.0,6.0,4.0,4.0
91010938.0,6.0,0.0,4.0
91010946.0,7.0,6.0,2.0
91010951.0,12.0,0.0,5.0
91010954.0,8.0,0.0,5.0
91010956.0,7.0,5.0,1.0
91010961.0,6.0,0.0,2.0
91010975.0,6.0,2.0,3.0
91010980.0,10.0,1.0,1.0
91010982.0,5.0,1.0,4.0
91010993.0,8.0,2.0,1.0
91010996.0,8.0,14.0,1.0
91011000.0,10.0,0.0,3.0
91011002.0,20.0,3.0,1.0
91011003.0,4.0,14.0,3.0
91011013.0,6.0,0.0,3.0
91011015.0,6.0,2.0,5.0
91011019.0,12.0,1.0,3.0
91011021.0,7.0,2.0,4.0
91011022.0,2.0,0.0,2.0
91011024.0,2.0,1.0,4.0
91011030.0,4.0,0.0,4.0
91011032.0,5.0,1.0,1.0
91011034.0,4.0,3.0,2.0
91011041.0,8.0,15.0,4.0
91011042.0,10.0,21.0,5.0
91011044.0,9.0,0.0,5.0
91011058.0,8.0,2.0,2.0
91011060.0,8.0,0.0,4.0
91011063.0,10.0,0.0,1.0
91011067.0,5.0,0.0,1.0
91011068.0,11.0,12.0,2.0
91011070.0,8.0,1.0,2.0
91011074.0,4.0,0.0,5.0
91011080.0,3.0,7.0,4.0
91011083.0,10.0,0.0,3.0
91011088.0,8.0,8.0,5.0
91011091.0,12.0,0.0,2.0
91011092.0,2.0,3.0,2.0
91011094.0,5.0,6.0,2.0
91011100.0,20.0,0.0,1.0
91011104.0,4.0,0.0,2.0
91011107.0,14.0,0.0,4.0
91011108.0,4.0,4.0,5.0
91011111.0,4.0,0.0,3.0
91011114.0,14.0,0.0,4.0
91011115.0,6.0,2.0,1.0
91011121.0,8.0,10.0,2.0
91011128.0,2.0,1.0,1.0
91011129.0,7.0,6.0,2.0
91011133.0,7.0,0.0,4.0
91011136.0,5.0,0.0,1.0
91011139.0,6.0,8.0,2.0
91011140.0,3.0,0.0,4.0
91011142.0,8.0,0.0,4.0
91011144.0,5.0,0.0,3.0
91011145.0,8.0,6.0,5.0
91011147.0,2.0,2.0,4.0
91011155.0,5.0,0.0,1.0
91011159.0,12.0,0.0,4.0
91011164.0,8.0,4.0,4.0
91011165.0,4.0,5.0,1.0
91011170.0,3.0,0.0,1.0
91011182.0,5.0,14.0,5.0
91011183.0,4.0,3.0,1.0
91011192.0,10.0,1.0,1.0
91011197.0,6.0,12.0,1.0
91011206.0,5.0,0.0,4.0
91011211.0,4.0,21.0,5.0
91011214.0,8.0,0.0,2.0
91011217.0,14.0,0.0,2.0
91011223.0,4.0,0.0,3.0
91011225.0,5.0,3.0,2.0
91011226.0,2.0,14.0,3.0
91011229.0,6.0,0.0,4.0
91011231.0,4.0,0.0,2.0
91011239.0,8.0,6.0,4.0
91011245.0,6.0,2.0,3.0
91011248.0,8.0,2.0,3.0
91011249.0,3.0,15.0,1.0
91011250.0,5.0,14.0,1.0
91011253.0,8.0,0.0,3.0
91011254.0,4.0,4.0,1.0
91011257.0,3.0,8.0,1.0
91011259.0,12.0,12.0,1.0
91011267.0,3.0,1.0,3.0
91011271.0,3.0,0.0,5.0
91011273.0,5.0,14.0,1.0
91011274.0,8.0,0.0,4.0
91011276.0,10.0,0.0,1.0
91011285.0,5.0,14.0,1.0
91011287.0,3.0,14.0,4.0
91011296.0,6.0,7.0,4.0
91011302.0,8.0,0.0,1.0
91011307.0,12.0,0.0,1.0
91011326.0,4.0,0.0,4.0
91011329.0,1.0,0.0,4.0
91011330.0,6.0,3.0,1.0
91011334.0,12.0,15.0,4.0
91011342.0,9.0,10.0,3.0
91011347.0,4.0,0.0,4.0
91011348.0,5.0,0.0,3.0
91011349.0,10.0,0.0,1.0
91011351.0,4.0,1.0,1.0
91011355.0,2.0,0.0,1.0
91011377.0,7.0,0.0,1.0
91011380.0,5.0,1.0,5.0
91011381.0,12.0,3.0,3.0
91011384.0,4.0,3.0,1.0
91011385.0,6.0,12.0,1.0
91011388.0,5.0,0.0,1.0
91011390.0,4.0,3.0,1.0
91011391.0,6.0,1.0,2.0
91011393.0,6.0,12.0,1.0
91011402.0,4.0,0.0,1.0
91011406.0,6.0,6.0,2.0
91011407.0,5.0,4.0,2.0
91011410.0,10.0,40.0,3.0
91011411.0,4.0,20.0,1.0
91011412.0,3.0,14.0,4.0
91011413.0,4.0,0.0,1.0
91011418.0,1.0,0.0,5.0
91011423.0,6.0,21.0,4.0
91011433.0,6.0,1.0,2.0
91011434.0,8.0,0.0,1.0
91011437.0,9.0,36.0,4.0
91011438.0,2.0,0.0,1.0
91011443.0,6.0,14.0,5.0
91011451.0,6.0,14.0,1.0
91011454.0,3.0,2.0,2.0
91011455.0,5.0,21.0,1.0
91011458.0,3.0,0.0,1.0
91011465.0,5.0,0.0,5.0
91011468.0,0.0,0.0,4.0
91011469.0,8.0,21.0,5.0
91011490.0,7.0,0.0,3.0
91011494.0,12.0,10.0,1.0
91011498.0,6.0,16.0,4.0
91011499.0,10.0,3.0,1.0
91011501.0,15.0,5.0,2.0
91011502.0,5.0,0.0,2.0
91011503.0,6.0,6.0,4.0
91011508.0,10.0,2.0,5.0
91011516.0,12.0,0.0,4.0
91011530.0,12.0,0.0,3.0
91011538.0,8.0,0.0,1.0
91011546.0,7.0,0.0,1.0
91011549.0,4.0,0.0,3.0
91011551.0,12.0,0.0,4.0
91011553.0,6.0,0.0,1.0
91011555.0,2.0,0.0,2.0
91011563.0,6.0,0.0,1.0
91011564.0,5.0,0.0,1.0
91011575.0,6.0,0.0,4.0
91011577.0,6.0,3.0,4.0
91011585.0,12.0,2.0,4.0
91011587.0,4.0,5.0,1.0
91011588.0,8.0,0.0,4.0
91011589.0,3.0,1.0,1.0
91011590.0,14.0,3.0,4.0
91011594.0,3.0,1.0,2.0
91011597.0,16.0,0.0,5.0
91011598.0,3.0,0.0,1.0
91011599.0,7.0,0.0,2.0
91011603.0,10.0,6.0,4.0
91011611.0,5.0,0.0,2.0
91011619.0,6.0,1.0,3.0
91011623.0,5.0,1.0,3.0
91011628.0,4.0,0.0,1.0
91011631.0,8.0,10.0,2.0
91011632.0,2.0,0.0,3.0
91011633.0,6.0,12.0,5.0
91011634.0,12.0,2.0,2.0
91011637.0,10.0,10.0,5.0
91011646.0,3.0,2.0,4.0
91011648.0,8.0,2.0,5.0
91011650.0,3.0,2.0,2.0
91011659.0,11.0,6.0,5.0
91011662.0,4.0,0.0,4.0
91011665.0,8.0,3.0,1.0
91011667.0,3.0,1.0,1.0
91011670.0,10.0,0.0,2.0
91011680.0,5.0,0.0,2.0
91011688.0,8.0,6.0,1.0
91011689.0,7.0,1.0,1.0
91011695.0,3.0,4.0,4.0
91011696.0,2.0,0.0,1.0
91011698.0,3.0,0.0,1.0
91011705.0,3.0,21.0,4.0
91011709.0,6.0,15.0,4.0
91011719.0,9.0,1.0,3.0
91011721.0,6.0,0.0,1.0
91011722.0,7.0,1.0,1.0
91011733.0,6.0,12.0,2.0
91011735.0,4.0,0.0,1.0
91011741.0,8.0,0.0,3.0
91011742.0,11.0,0.0,2.0
91011744.0,8.0,0.0,4.0
91011746.0,5.0,4.0,2.0
91011756.0,6.0,1.0,1.0
91011757.0,6.0,1.0,2.0
91011759.0,10.0,0.0,3.0
91011767.0,9.0,0.0,4.0
91011770.0,8.0,14.0,1.0
91011771.0,8.0,4.0,1.0
91011773.0,10.0,0.0,1.0
91011774.0,3.0,7.0,3.0
91011775.0,5.0,2.0,1.0
91011778.0,5.0,0.0,5.0
91011779.0,2.0,0.0,4.0
91011781.0,9.0,3.0,1.0
91011786.0,3.0,0.0,3.0
91011791.0,12.0,0.0,3.0
91011797.0,7.0,0.0,5.0
91011799.0,4.0,3.0,1.0
91011800.0,4.0,0.0,5.0
91011802.0,8.0,2.0,1.0
91011806.0,3.0,0.0,4.0
91011810.0,4.0,0.0,1.0
91011814.0,5.0,5.0,3.0
91011815.0,5.0,0.0,2.0
91011817.0,6.0,3.0,2.0
91011819.0,2.0,1.0,1.0
91011821.0,10.0,1.0,5.0
91011824.0,9.0,0.0,5.0
91011830.0,10.0,0.0,5.0
91011831.0,12.0,0.0,4.0
91011835.0,5.0,0.0,2.0
91011838.0,9.0,2.0,4.0
91011839.0,4.0,0.0,1.0
91011840.0,6.0,42.0,1.0
91011842.0,3.0,1.0,3.0
91011849.0,10.0,2.0,1.0
91011854.0,7.0,0.0,3.0
91011857.0,14.0,0.0,4.0
91011859.0,4.0,8.0,2.0
91011861.0,5.0,0.0,2.0
91011869.0,12.0,0.0,3.0
91011874.0,10.0,1.0,2.0
91011875.0,6.0,14.0,5.0
91011876.0,12.0,6.0,1.0
91011878.0,12.0,0.0,5.0
91011879.0,8.0,0.0,4.0
91011890.0,6.0,0.0,2.0
91011895.0,4.0,7.0,2.0
91011899.0,8.0,2.0,4.0
91011900.0,12.0,4.0,4.0
91011901.0,6.0,0.0,4.0
91011903.0,5.0,0.0,2.0
91011904.0,8.0,0.0,3.0
91011906.0,7.0,0.0,2.0
91011907.0,1.0,0.0,1.0
91011911.0,4.0,6.0,4.0
91011914.0,12.0,0.0,4.0
91011918.0,10.0,12.0,5.0
91011921.0,2.0,0.0,3.0
91011923.0,6.0,0.0,3.0
91011924.0,6.0,0.0,3.0
91011931.0,7.0,0.0,3.0
91011934.0,6.0,0.0,2.0
91011936.0,8.0,3.0,5.0
91011949.0,8.0,0.0,2.0
91011954.0,12.0,0.0,3.0
91011955.0,4.0,4.0,5.0
91011961.0,5.0,0.0,2.0
91011963.0,9.0,1.0,1.0
91011974.0,10.0,0.0,3.0
91011978.0,4.0,0.0,3.0
91011988.0,1.0,3.0,1.0
91011994.0,9.0,14.0,2.0
91012000.0,10.0,0.0,3.0
91012006.0,7.0,4.0,5.0
91012012.0,6.0,10.0,4.0
91012018.0,12.0,7.0,5.0
91012025.0,10.0,0.0,3.0
91012033.0,6.0,0.0,1.0
91012040.0,5.0,0.0,4.0
91012046.0,6.0,21.0,4.0
91012052.0,3.0,2.0,4.0
91012075.0,10.0,16.0,3.0
91012079.0,2.0,0.0,2.0
91012084.0,2.0,15.0,1.0
91012085.0,5.0,0.0,2.0
91012094.0,12.0,0.0,1.0
91012097.0,16.0,7.0,5.0
91012102.0,12.0,0.0,3.0
91012109.0,2.0,1.0,2.0
91012112.0,5.0,2.0,4.0
91012120.0,3.0,7.0,1.0
91012122.0,2.0,8.0,4.0
91012128.0,10.0,3.0,5.0
91012137.0,8.0,5.0,2.0
91012139.0,6.0,1.0,2.0
91012143.0,6.0,18.0,1.0
91012145.0,4.0,0.0,1.0
91012161.0,12.0,2.0,2.0
91012163.0,12.0,0.0,1.0
91012168.0,8.0,12.0,1.0
91012170.0,4.0,15.0,1.0
91012171.0,3.0,21.0,1.0
91012175.0,4.0,0.0,2.0
91012187.0,10.0,0.0,2.0
91012191.0,8.0,0.0,2.0
91012192.0,2.0,30.0,5.0
91012194.0,10.0,12.0,5.0
91012195.0,14.0,0.0,5.0
91012197.0,3.0,4.0,1.0
91012199.0,5.0,21.0,3.0
91012206.0,6.0,0.0,1.0
91012215.0,10.0,9.0,3.0
91012216.0,12.0,8.0,1.0
91012218.0,8.0,0.0,1.0
91012221.0,3.0,6.0,4.0
91012228.0,4.0,14.0,4.0
91012232.0,6.0,3.0,3.0
91012233.0,10.0,0.0,2.0
91012239.0,5.0,5.0,1.0
91012247.0,12.0,2.0,3.0
91012248.0,3.0,14.0,2.0
91012258.0,0.0,4.0,3.0
91012259.0,5.0,0.0,1.0
91012261.0,7.0,0.0,1.0
91012265.0,3.0,15.0,1.0
91012266.0,3.0,0.0,3.0
91012267.0,6.0,2.0,1.0
91012268.0,4.0,7.0,1.0
91012270.0,8.0,0.0,5.0
91012272.0,12.0,0.0,3.0
91012280.0,9.0,10.0,4.0
91012283.0,3.0,4.0,3.0
91012288.0,8.0,0.0,1.0
91012290.0,14.0,8.0,5.0
91012292.0,10.0,0.0,2.0
91012293.0,6.0,1.0,4.0
91012298.0,12.0,2.0,1.0
91012302.0,10.0,0.0,3.0
91012303.0,3.0,0.0,4.0
91012311.0,8.0,15.0,3.0
91012315.0,8.0,4.0,3.0
91012316.0,8.0,6.0,4.0
91012317.0,10.0,0.0,3.0
91012321.0,5.0,12.0,1.0
91012322.0,8.0,0.0,5.0
91012335.0,10.0,2.0,4.0
91012336.0,10.0,0.0,4.0
91012340.0,8.0,4.0,4.0
91012345.0,8.0,35.0,3.0
91012346.0,8.0,2.0,3.0
91012350.0,10.0,0.0,3.0
91012352.0,3.0,0.0,2.0
91012358.0,4.0,1.0,1.0
91012370.0,12.0,3.0,4.0
91012371.0,2.0,0.0,1.0
91012373.0,8.0,1.0,2.0
91012375.0,6.0,8.0,2.0
91012377.0,4.0,0.0,4.0
91012380.0,10.0,2.0,1.0
91012383.0,5.0,0.0,3.0
91012387.0,5.0,1.0,1.0
91012394.0,18.0,1.0,4.0
91012395.0,12.0,0.0,4.0
91012396.0,10.0,25.0,4.0
91012401.0,7.0,8.0,2.0
91012402.0,2.0,0.0,1.0
91012411.0,2.0,4.0,1.0
91012415.0,12.0,0.0,5.0
91012418.0,10.0,8.0,1.0
91012419.0,5.0,0.0,3.0
91012428.0,4.0,3.0,3.0
91012429.0,4.0,0.0,5.0
91012430.0,6.0,18.0,3.0
91012432.0,10.0,0.0,5.0
91012433.0,3.0,0.0,2.0
91012435.0,2.0,0.0,1.0
91012440.0,10.0,4.0,3.0
91012444.0,3.0,4.0,4.0
91012446.0,4.0,0.0,2.0
91012456.0,6.0,0.0,2.0
91012457.0,8.0,1.0,1.0
91012462.0,12.0,2.0,2.0
91012466.0,4.0,4.0,1.0
91012467.0,6.0,4.0,4.0
91012470.0,8.0,4.0,5.0
91012478.0,10.0,21.0,2.0
91012482.0,8.0,3.0,3.0
91012488.0,3.0,2.0,2.0
91012491.0,5.0,0.0,3.0
91012496.0,3.0,3.0,1.0
91012502.0,2.0,0.0,3.0
91012504.0,10.0,1.0,1.0
91012505.0,5.0,2.0,4.0
91012507.0,2.0,6.0,1.0
91012508.0,14.0,12.0,3.0
91012511.0,14.0,0.0,5.0
91012513.0,6.0,4.0,4.0
91012520.0,12.0,0.0,5.0
91012524.0,5.0,0.0,1.0
91012527.0,6.0,0.0,3.0
91012528.0,8.0,3.0,1.0
91012530.0,6.0,4.0,2.0
91012533.0,8.0,1.0,1.0
91012534.0,3.0,0.0,1.0
91012536.0,4.0,18.0,1.0
91012540.0,6.0,0.0,2.0
91012546.0,10.0,0.0,5.0
91012547.0,12.0,1.0,4.0
91012548.0,4.0,0.0,2.0
91012555.0,12.0,6.0,1.0
91012556.0,3.0,0.0,5.0
91012558.0,12.0,0.0,5.0
91012559.0,13.0,0.0,1.0
91012566.0,9.0,1.0,4.0
91012574.0,8.0,2.0,1.0
91012580.0,4.0,0.0,5.0
91012585.0,1.0,6.0,3.0
91012586.0,10.0,0.0,4.0
91012587.0,5.0,4.0,2.0
91012588.0,2.0,0.0,4.0
91012592.0,6.0,0.0,4.0
91012594.0,20.0,0.0,1.0
91012599.0,2.0,0.0,3.0
91012604.0,3.0,4.0,3.0
91012612.0,4.0,3.0,4.0
91012614.0,8.0,6.0,1.0
91012618.0,3.0,0.0,1.0
91012619.0,4.0,0.0,2.0
91012624.0,3.0,0.0,3.0
91012625.0,8.0,1.0,4.0
91012627.0,4.0,1.0,1.0
91012630.0,12.0,12.0,2.0
91012635.0,3.0,0.0,1.0
91012638.0,3.0,0.0,3.0
91012641.0,5.0,21.0,2.0
91012646.0,4.0,0.0,4.0
91012652.0,8.0,2.0,5.0
91012653.0,14.0,0.0,4.0
91012656.0,7.0,0.0,1.0
91012665.0,20.0,0.0,3.0
91012667.0,12.0,0.0,2.0
91012673.0,5.0,6.0,2.0
91012678.0,3.0,0.0,1.0
91012679.0,6.0,5.0,3.0
91012681.0,8.0,1.0,2.0
91012686.0,7.0,0.0,1.0
91012687.0,5.0,0.0,4.0
91012690.0,10.0,6.0,1.0
91012692.0,10.0,0.0,1.0
91012694.0,5.0,7.0,3.0
91012697.0,4.0,10.0,3.0
91012698.0,4.0,1.0,3.0
91012704.0,12.0,1.0,1.0
91012707.0,7.0,0.0,4.0
91012714.0,2.0,0.0,1.0
91012720.0,10.0,0.0,3.0
91012722.0,2.0,0.0,3.0
91012725.0,3.0,0.0,1.0
91012726.0,6.0,6.0,1.0
91012729.0,16.0,0.0,1.0
91012732.0,9.0,2.0,4.0
91012734.0,13.0,0.0,3.0
91012736.0,3.0,1.0,1.0
91012737.0,5.0,6.0,2.0
91012741.0,0.0,0.0,2.0
91012747.0,4.0,0.0,3.0
91012749.0,3.0,0.0,1.0
91012751.0,4.0,2.0,4.0
91012752.0,4.0,1.0,2.0
91012753.0,8.0,3.0,4.0
91012754.0,8.0,1.0,2.0
91012761.0,10.0,0.0,3.0
91012764.0,1.0,0.0,4.0
91012766.0,4.0,2.0,3.0
91012769.0,5.0,4.0,4.0
91012776.0,3.0,2.0,1.0
91012778.0,5.0,21.0,1.0
91012783.0,6.0,0.0,1.0
91012785.0,12.0,0.0,2.0
91012787.0,10.0,0.0,4.0
91012791.0,4.0,0.0,2.0
91012793.0,12.0,0.0,2.0
91012796.0,10.0,12.0,1.0
91012799.0,8.0,2.0,4.0
91012805.0,2.0,1.0,1.0
91012806.0,6.0,0.0,3.0
91012810.0,8.0,12.0,2.0
91012819.0,8.0,4.0,4.0
91012820.0,10.0,0.0,2.0
91012826.0,20.0,0.0,1.0
91012832.0,8.0,3.0,4.0
91012833.0,1.0,2.0,1.0
91012839.0,8.0,0.0,4.0
91012845.0,6.0,2.0,1.0
91012851.0,8.0,4.0,2.0
91012857.0,5.0,2.0,4.0
91012861.0,4.0,4.0,1.0
91012871.0,9.0,3.0,5.0
91012878.0,10.0,2.0,4.0
91012884.0,1.0,0.0,1.0
91012889.0,1.0,125.0,1.0
91012892.0,10.0,0.0,2.0
91012893.0,6.0,4.0,3.0
91012900.0,7.0,0.0,4.0
91012901.0,1.0,10.0,1.0
91012909.0,16.0,0.0,4.0
91012934.0,10.0,0.0,1.0
91012936.0,20.0,0.0,3.0
91012938.0,4.0,1.0,5.0
91012940.0,3.0,0.0,1.0
91012941.0,5.0,0.0,3.0
91012943.0,6.0,14.0,2.0
91012956.0,10.0,0.0,4.0
91012957.0,12.0,2.0,2.0
91012958.0,4.0,0.0,2.0
91012959.0,8.0,0.0,1.0
91012960.0,4.0,1.0,2.0
91012961.0,8.0,2.0,4.0
91012963.0,6.0,8.0,1.0
91012978.0,4.0,0.0,3.0
91012986.0,12.0,7.0,3.0
91012991.0,8.0,2.0,3.0
91012994.0,4.0,0.0,4.0
91013018.0,5.0,2.0,1.0
91013022.0,3.0,0.0,4.0
91013023.0,4.0,12.0,1.0
91013024.0,3.0,8.0,4.0
91013026.0,16.0,8.0,5.0
91013028.0,18.0,0.0,5.0
91013029.0,14.0,6.0,4.0
91013033.0,5.0,4.0,3.0
91013039.0,10.0,2.0,1.0
91013049.0,5.0,1.0,1.0
91013050.0,10.0,2.0,4.0
91013062.0,8.0,2.0,3.0
91013065.0,11.0,30.0,5.0
91013066.0,2.0,12.0,3.0
91013071.0,9.0,8.0,4.0
91013080.0,4.0,9.0,5.0
91013082.0,10.0,8.0,4.0
91013084.0,4.0,2.0,1.0
91013089.0,10.0,1.0,2.0
91013091.0,10.0,0.0,3.0
91013096.0,10.0,0.0,1.0
91013099.0,4.0,4.0,2.0
91013100.0,4.0,0.0,1.0
91013104.0,4.0,2.0,1.0
91013110.0,2.0,0.0,2.0
91013115.0,10.0,0.0,3.0
91013117.0,7.0,0.0,2.0
91013127.0,13.0,2.0,5.0
91013133.0,10.0,0.0,1.0
91013139.0,5.0,1.0,2.0
91013143.0,9.0,10.0,4.0
91013146.0,4.0,0.0,5.0
91013150.0,12.0,4.0,5.0
91013153.0,7.0,0.0,1.0
91013154.0,3.0,0.0,4.0
91013155.0,4.0,21.0,3.0
91013161.0,3.0,21.0,5.0
91013167.0,10.0,4.0,1.0
91013170.0,10.0,2.0,5.0
91013174.0,8.0,2.0,5.0
91013177.0,5.0,1.0,5.0
91013178.0,8.0,8.0,2.0
91013188.0,9.0,3.0,5.0
91013189.0,10.0,0.0,3.0
91013190.0,6.0,4.0,4.0
91013194.0,4.0,4.0,3.0
91013195.0,6.0,4.0,4.0
91013197.0,5.0,1.0,1.0
91013202.0,4.0,48.0,4.0
91013211.0,4.0,0.0,1.0
91013217.0,6.0,1.0,2.0
91013226.0,10.0,0.0,3.0
91013232.0,7.0,1.0,3.0
91013233.0,7.0,10.0,5.0
91013238.0,8.0,0.0,1.0
91013239.0,4.0,2.0,4.0
91013240.0,5.0,0.0,1.0
91013242.0,8.0,4.0,1.0
91013245.0,3.0,0.0,4.0
91013246.0,8.0,20.0,2.0
91013250.0,14.0,21.0,3.0
91013251.0,5.0,0.0,3.0
91013253.0,2.0,0.0,1.0
91013254.0,9.0,0.0,2.0
91013255.0,13.0,5.0,1.0
91013256.0,8.0,20.0,2.0
91013257.0,12.0,0.0,2.0
91013258.0,4.0,10.0,4.0
91013261.0,10.0,0.0,4.0
91013263.0,2.0,0.0,4.0
91013266.0,8.0,0.0,2.0
91013267.0,8.0,0.0,1.0
91013270.0,4.0,9.0,3.0
91013274.0,8.0,5.0,1.0
91013275.0,6.0,0.0,1.0
91013287.0,15.0,0.0,2.0
91013288.0,12.0,9.0,1.0
91013300.0,2.0,8.0,1.0
91013304.0,6.0,0.0,3.0
91013313.0,12.0,0.0,2.0
91013315.0,6.0,1.0,2.0
91013317.0,8.0,4.0,3.0
91013319.0,6.0,0.0,4.0
91013321.0,10.0,14.0,2.0
91013322.0,5.0,0.0,1.0
91013327.0,5.0,28.0,1.0
91013328.0,7.0,8.0,4.0
91013332.0,3.0,0.0,5.0
91013338.0,8.0,14.0,4.0
91013342.0,6.0,6.0,3.0
91013344.0,4.0,10.0,1.0
91013345.0,3.0,0.0,2.0
91013360.0,12.0,0.0,3.0
91013361.0,5.0,0.0,4.0
91013362.0,3.0,0.0,1.0
91013363.0,3.0,0.0,1.0
91013366.0,10.0,0.0,2.0
91013372.0,8.0,8.0,2.0
91013374.0,8.0,0.0,4.0
91013377.0,6.0,7.0,3.0
91013379.0,10.0,0.0,2.0
91013381.0,10.0,4.0,4.0
91013389.0,5.0,3.0,3.0
91013392.0,16.0,24.0,5.0
